"","zip_code","year","SASH_sys_installed","SASH_avg_size_DC","SASH_avg_incentive","SASH_avg_syscost","total_sys_installed","total_avg_size_DC","SASH_installations_share"
"10427","95154","2016",NA,NA,NA,NA,1,3,NA
"10428","95154","2017",NA,NA,NA,NA,1,3.685,NA
"10429","95201","2008",NA,NA,NA,NA,1,7.98,NA
"10430","95201","2010",NA,NA,NA,NA,1,14.21,NA
"10431","95201","2013",NA,NA,NA,NA,1,2.695,NA
"10432","95201","2014",NA,NA,NA,NA,2,1.5,NA
"10433","95201","2016",NA,NA,NA,NA,3,3,NA
"10434","95201","2017",NA,NA,NA,NA,12,3.85083333333333,NA
"10435","95202","2011",NA,NA,NA,NA,1,4.23,NA
"10436","95202","2015",NA,NA,NA,NA,5,4.395,NA
"10437","95202","2016",NA,NA,NA,NA,3,19.88,NA
"10438","95202","2017",NA,NA,NA,NA,5,4.099,NA
"10439","95203","2008",NA,NA,NA,NA,1,1.8,NA
"10440","95203","2010",NA,NA,NA,NA,1,5.4,NA
"10441","95203","2011",NA,NA,NA,NA,4,3.98075,NA
"10442","95203","2012",NA,NA,NA,NA,3,8.32333333333333,NA
"10443","95203","2013",NA,NA,NA,NA,8,5.53843296877176,NA
"10444","95203","2014",NA,NA,NA,NA,11,4.27790909090909,NA
"10445","95203","2015",NA,NA,NA,NA,37,4.86260971628822,NA
"10446","95203","2016",NA,NA,NA,NA,47,4.92154134733909,NA
"10447","95203","2017",NA,NA,NA,NA,55,5.39710236950578,NA
"10448","95204","2008",NA,NA,NA,NA,1,6.3,NA
"10449","95204","2009",NA,NA,NA,NA,5,2.906,NA
"10450","95204","2010",NA,NA,NA,NA,1,7.2,NA
"10451","95204","2011",NA,NA,NA,NA,4,6.37125,NA
"10452","95204","2013",NA,NA,NA,NA,19,6.05987720299989,NA
"10453","95204","2014",NA,NA,NA,NA,46,5.09547213640418,NA
"10454","95204","2015",NA,NA,NA,NA,111,5.74110820407625,NA
"10455","95204","2016",NA,NA,NA,NA,186,5.17525117199917,NA
"10456","95204","2017",NA,NA,NA,NA,134,5.76891305855797,NA
"10457","95205","2012",NA,NA,NA,NA,1,2.85,NA
"10458","95205","2013",NA,NA,NA,NA,8,5.06904640740396,NA
"10459","95205","2014",NA,NA,NA,NA,25,4.99440999123576,NA
"10460","95205","2015",NA,NA,NA,NA,97,5.43190566277626,NA
"10461","95205","2016",NA,NA,NA,NA,138,5.23010479522649,NA
"10462","95205","2017",NA,NA,NA,NA,122,5.08310178133471,NA
"10463","95206","2008",NA,NA,NA,NA,2,7.05,NA
"10464","95206","2010",NA,NA,NA,NA,1,7.35,NA
"10465","95206","2011",NA,NA,NA,NA,6,7.18333333333333,NA
"10466","95206","2012",NA,NA,NA,NA,13,4.87184615384615,NA
"10467","95206","2015",NA,NA,NA,NA,403,5.40780216437139,NA
"10468","95206","2016",NA,NA,NA,NA,413,5.43248417253996,NA
"10469","95206","2017",NA,NA,NA,NA,287,5.87310303740998,NA
"10470","95207","2008",NA,NA,NA,NA,6,7.2095,NA
"10471","95207","2009",NA,NA,NA,NA,49,1.52316326530612,NA
"10472","95207","2010",NA,NA,NA,NA,8,5.315,NA
"10473","95207","2011",NA,NA,NA,NA,6,4.59083333333333,NA
"10474","95207","2012",NA,NA,NA,NA,20,4.4676,NA
"10475","95207","2013",NA,NA,NA,NA,37,5.69337837837838,NA
"10476","95207","2014",NA,NA,NA,NA,91,5.67152461057535,NA
"10477","95207","2015",NA,NA,NA,NA,182,6.09238468087336,NA
"10478","95207","2016",NA,NA,NA,NA,210,5.89264528664097,NA
"10479","95207","2017",NA,NA,NA,NA,166,7.62901556082148,NA
"10480","95209","2008",NA,NA,NA,NA,3,5.71,NA
"10481","95209","2009",NA,NA,NA,NA,7,5.64485714285714,NA
"10482","95209","2010",NA,NA,NA,NA,7,5.56442857142857,NA
"10483","95209","2011",NA,NA,NA,NA,10,4.76,NA
"10484","95209","2012",NA,NA,NA,NA,25,5.51224,NA
"10485","95209","2013",NA,NA,NA,NA,85,5.44565189652982,NA
"10486","95209","2014",NA,NA,NA,NA,206,5.68709498791037,NA
"10487","95209","2015",NA,NA,NA,NA,469,6.14202347417805,NA
"10488","95209","2016",NA,NA,NA,NA,415,6.43979378766795,NA
"10489","95209","2017",NA,NA,NA,NA,337,6.62398637602018,NA
"10490","95210","2008",NA,NA,NA,NA,1,2.268,NA
"10491","95210","2009",NA,NA,NA,NA,38,2.268,NA
"10492","95210","2010",NA,NA,NA,NA,26,3.78207692307692,NA
"10493","95210","2011",NA,NA,NA,NA,9,4.10655555555556,NA
"10494","95210","2012",NA,NA,NA,NA,4,3.0383782742681,NA
"10495","95210","2013",NA,NA,NA,NA,9,3.35031103286385,NA
"10496","95210","2014",NA,NA,NA,NA,39,5.36883793788371,NA
"10497","95210","2015",NA,NA,NA,NA,148,5.24355524857575,NA
"10498","95210","2016",NA,NA,NA,NA,124,5.51570158941392,NA
"10499","95210","2017",NA,NA,NA,NA,147,5.44394895646578,NA
"10500","95212","2008",NA,NA,NA,NA,7,7.30942857142857,NA
"10501","95212","2009",NA,NA,NA,NA,5,10.095,NA
"10502","95212","2010",NA,NA,NA,NA,8,9.348125,NA
"10503","95212","2011",NA,NA,NA,NA,18,8.08611111111111,NA
"10504","95212","2012",NA,NA,NA,NA,37,6.59378378378378,NA
"10505","95212","2013",NA,NA,NA,NA,49,6.51575458483789,NA
"10506","95212","2014",NA,NA,NA,NA,152,6.67252270863588,NA
"10507","95212","2015",NA,NA,NA,NA,314,6.33823679082995,NA
"10508","95212","2016",NA,NA,NA,NA,233,6.27071235419212,NA
"10509","95212","2017",NA,NA,NA,NA,213,7.00448177622616,NA
"10510","95215","2008",NA,NA,NA,NA,9,8.66286549707602,NA
"10511","95215","2009",NA,NA,NA,NA,9,7.05555555555556,NA
"10512","95215","2010",NA,NA,NA,NA,7,9.04628571428571,NA
"10513","95215","2011",NA,NA,NA,NA,7,7.18785714285714,NA
"10514","95215","2012",NA,NA,NA,NA,18,8.965,NA
"10515","95215","2013",NA,NA,NA,NA,24,6.72016496812123,NA
"10516","95215","2014",NA,NA,NA,NA,45,6.74683040656324,NA
"10517","95215","2015",NA,NA,NA,NA,113,7.15093691944157,NA
"10518","95215","2016",NA,NA,NA,NA,129,8.58350543717404,NA
"10519","95215","2017",NA,NA,NA,NA,108,7.79231215384906,NA
"10520","95219","2008",NA,NA,NA,NA,4,6.83175,NA
"10521","95219","2009",NA,NA,NA,NA,8,4.70213419395918,NA
"10522","95219","2010",NA,NA,NA,NA,9,8.024,NA
"10523","95219","2011",NA,NA,NA,NA,17,4.43941176470588,NA
"10524","95219","2012",NA,NA,NA,NA,20,5.74355,NA
"10525","95219","2013",NA,NA,NA,NA,55,5.69388079454441,NA
"10526","95219","2014",NA,NA,NA,NA,113,5.81338346880623,NA
"10527","95219","2015",NA,NA,NA,NA,194,6.48651975361819,NA
"10528","95219","2016",NA,NA,NA,NA,197,6.67256315992341,NA
"10529","95219","2017",NA,NA,NA,NA,189,7.2765704064448,NA
"10530","95220","2008",NA,NA,NA,NA,6,6.63733333333333,NA
"10531","95220","2009",NA,NA,NA,NA,12,8.94816666666667,NA
"10532","95220","2010",NA,NA,NA,NA,18,10.2325,NA
"10533","95220","2011",NA,NA,NA,NA,15,10.8603333333333,NA
"10534","95220","2012",NA,NA,NA,NA,9,8.00666666666667,NA
"10535","95220","2013",NA,NA,NA,NA,29,8.42374902239602,NA
"10536","95220","2014",NA,NA,NA,NA,56,9.11275128717683,NA
"10537","95220","2015",NA,NA,NA,NA,70,9.84665899617692,NA
"10538","95220","2016",NA,NA,NA,NA,81,12.137329806028,NA
"10539","95220","2017",NA,NA,NA,NA,62,10.0244344365279,NA
"10540","95221","2010",NA,NA,NA,NA,1,7.524,NA
"10541","95221","2011",NA,NA,NA,NA,1,2.964,NA
"10542","95222","2008",NA,NA,NA,NA,8,6.59175,NA
"10543","95222","2009",NA,NA,NA,NA,9,11.4913333333333,NA
"10544","95222","2010",NA,NA,NA,NA,17,11.7459411764706,NA
"10545","95222","2011",NA,NA,NA,NA,14,7.74035714285714,NA
"10546","95222","2012",NA,NA,NA,NA,16,12.559375,NA
"10547","95222","2013",NA,NA,NA,NA,12,7.27628701739499,NA
"10548","95222","2014",NA,NA,NA,NA,19,6.91242105263158,NA
"10549","95222","2015",NA,NA,NA,NA,36,6.41504611720302,NA
"10550","95222","2016",NA,NA,NA,NA,31,7.86223033228771,NA
"10551","95222","2017",NA,NA,NA,NA,38,7.32439900426743,NA
"10552","95223","2009",NA,NA,NA,NA,1,6.15,NA
"10553","95223","2010",NA,NA,NA,NA,1,5.94,NA
"10554","95223","2014",NA,NA,NA,NA,1,2.295,NA
"10555","95223","2015",NA,NA,NA,NA,2,8.01,NA
"10556","95223","2016",NA,NA,NA,NA,3,5.67333333333333,NA
"10557","95223","2017",NA,NA,NA,NA,4,11.6315,NA
"10558","95224","2012",NA,NA,NA,NA,1,8.82,NA
"10559","95224","2014",NA,NA,NA,NA,1,7.65668706293706,NA
"10560","95224","2017",NA,NA,NA,NA,2,14.4,NA
"10561","95225","2009",NA,NA,NA,NA,2,5.12,NA
"10562","95225","2010",NA,NA,NA,NA,5,5.086,NA
"10563","95225","2011",NA,NA,NA,NA,1,5.17,NA
"10564","95225","2012",NA,NA,NA,NA,5,5.516,NA
"10565","95225","2013",NA,NA,NA,NA,7,6.87857142857143,NA
"10566","95225","2014",NA,NA,NA,NA,11,8.19511437786813,NA
"10567","95225","2015",NA,NA,NA,NA,20,8.4376,NA
"10568","95225","2016",NA,NA,NA,NA,30,8.78059925467919,NA
"10569","95225","2017",NA,NA,NA,NA,16,8.6058125,NA
"10570","95226","2010",NA,NA,NA,NA,5,5.142,NA
"10571","95226","2011",NA,NA,NA,NA,1,4.995,NA
"10572","95226","2012",NA,NA,NA,NA,1,6.66,NA
"10573","95226","2013",NA,NA,NA,NA,1,9.856,NA
"10574","95226","2015",NA,NA,NA,NA,3,13.1266666666667,NA
"10575","95227","2008",NA,NA,NA,NA,1,9.6,NA
"10576","95227","2009",NA,NA,NA,NA,6,8.395,NA
"10577","95227","2010",NA,NA,NA,NA,3,10.5726666666667,NA
"10578","95227","2012",NA,NA,NA,NA,3,10.208,NA
"10579","95227","2013",NA,NA,NA,NA,5,11.8982834507042,NA
"10580","95227","2014",NA,NA,NA,NA,5,8.314,NA
"10581","95227","2015",NA,NA,NA,NA,7,11.5500644108097,NA
"10582","95227","2016",NA,NA,NA,NA,14,11.0287236000651,NA
"10583","95227","2017",NA,NA,NA,NA,9,8.95944444444445,NA
"10584","95228","2008",NA,NA,NA,NA,4,8.5125,NA
"10585","95228","2009",NA,NA,NA,NA,5,5.482,NA
"10586","95228","2010",NA,NA,NA,NA,4,7.425,NA
"10587","95228","2011",NA,NA,NA,NA,8,6.0025,NA
"10588","95228","2012",NA,NA,NA,NA,9,6.18388888888889,NA
"10589","95228","2013",NA,NA,NA,NA,9,7.37718909624235,NA
"10590","95228","2014",NA,NA,NA,NA,30,7.33226525385159,NA
"10591","95228","2015",NA,NA,NA,NA,58,6.38655097627565,NA
"10592","95228","2016",NA,NA,NA,NA,55,7.12172278631574,NA
"10593","95228","2017",NA,NA,NA,NA,64,7.60212244514732,NA
"10594","95229","2009",NA,NA,NA,NA,2,1.904,NA
"10595","95229","2010",NA,NA,NA,NA,1,5.76,NA
"10596","95229","2014",NA,NA,NA,NA,1,4.9,NA
"10597","95229","2015",NA,NA,NA,NA,2,4.57,NA
"10598","95229","2016",NA,NA,NA,NA,1,14.25,NA
"10599","95229","2017",NA,NA,NA,NA,4,10.02875,NA
"10600","95230","2008",NA,NA,NA,NA,1,5.805,NA
"10601","95230","2010",NA,NA,NA,NA,1,12.915,NA
"10602","95230","2014",NA,NA,NA,NA,1,7,NA
"10603","95230","2016",NA,NA,NA,NA,10,7.46918820471897,NA
"10604","95230","2017",NA,NA,NA,NA,4,8.9225,NA
"10605","95231","2009",NA,NA,NA,NA,1,7.98,NA
"10606","95231","2011",NA,NA,NA,NA,1,2.736,NA
"10607","95231","2012",NA,NA,NA,NA,1,11.52,NA
"10608","95231","2013",NA,NA,NA,NA,2,11.285,NA
"10609","95231","2014",NA,NA,NA,NA,6,11.1133333333333,NA
"10610","95231","2015",NA,NA,NA,NA,11,8.63136363636364,NA
"10611","95231","2016",NA,NA,NA,NA,9,7.49366666666667,NA
"10612","95231","2017",NA,NA,NA,NA,5,10.0057886977887,NA
"10613","95232","2008",NA,NA,NA,NA,1,4.8,NA
"10614","95232","2010",NA,NA,NA,NA,1,6.44,NA
"10615","95232","2011",NA,NA,NA,NA,1,4.07,NA
"10616","95232","2013",NA,NA,NA,NA,1,6.56,NA
"10617","95232","2015",NA,NA,NA,NA,1,8.48,NA
"10618","95232","2016",NA,NA,NA,NA,2,6.95861351819758,NA
"10619","95232","2017",NA,NA,NA,NA,1,8.12,NA
"10620","95233","2015",NA,NA,NA,NA,1,3.64,NA
"10621","95236","2009",NA,NA,NA,NA,2,10.44,NA
"10622","95236","2010",NA,NA,NA,NA,6,11.6733333333333,NA
"10623","95236","2011",NA,NA,NA,NA,5,6.474,NA
"10624","95236","2012",NA,NA,NA,NA,11,8.22885565612838,NA
"10625","95236","2013",NA,NA,NA,NA,16,7.41105819710261,NA
"10626","95236","2014",NA,NA,NA,NA,22,8.42930131644959,NA
"10627","95236","2015",NA,NA,NA,NA,44,8.72491153689784,NA
"10628","95236","2016",NA,NA,NA,NA,41,11.5295857267181,NA
"10629","95236","2017",NA,NA,NA,NA,28,9.8562200622084,NA
"10630","95237","2008",NA,NA,NA,NA,4,7.0245,NA
"10631","95237","2011",NA,NA,NA,NA,4,5.03,NA
"10632","95237","2012",NA,NA,NA,NA,5,6.462,NA
"10633","95237","2013",NA,NA,NA,NA,8,5.66152657527658,NA
"10634","95237","2014",NA,NA,NA,NA,16,5.9540448943662,NA
"10635","95237","2015",NA,NA,NA,NA,31,7.65154587370567,NA
"10636","95237","2016",NA,NA,NA,NA,31,6.88350572844723,NA
"10637","95237","2017",NA,NA,NA,NA,26,7.36256421489593,NA
"10638","95240","2008",NA,NA,NA,NA,7,8.30076691729323,NA
"10639","95240","2009",NA,NA,NA,NA,4,4.20725,NA
"10640","95240","2010",NA,NA,NA,NA,7,13.3142857142857,NA
"10641","95240","2011",NA,NA,NA,NA,14,8.68321428571429,NA
"10642","95240","2012",NA,NA,NA,NA,13,8.07415384615385,NA
"10643","95240","2013",NA,NA,NA,NA,25,7.78748789945275,NA
"10644","95240","2014",NA,NA,NA,NA,50,8.64982655109178,NA
"10645","95240","2015",NA,NA,NA,NA,56,9.22902521089029,NA
"10646","95240","2016",NA,NA,NA,NA,62,9.82002565559067,NA
"10647","95240","2017",NA,NA,NA,NA,40,12.2610034313725,NA
"10648","95242","2008",NA,NA,NA,NA,1,9.2,NA
"10649","95242","2009",NA,NA,NA,NA,2,6.56,NA
"10650","95242","2010",NA,NA,NA,NA,3,10.0066666666667,NA
"10651","95242","2011",NA,NA,NA,NA,6,8.38166666666667,NA
"10652","95242","2012",NA,NA,NA,NA,7,7.30857142857143,NA
"10653","95242","2013",NA,NA,NA,NA,13,10.6440287005331,NA
"10654","95242","2014",NA,NA,NA,NA,14,13.2879109118395,NA
"10655","95242","2015",NA,NA,NA,NA,25,10.3044314192344,NA
"10656","95242","2016",NA,NA,NA,NA,18,9.93416639515053,NA
"10657","95242","2017",NA,NA,NA,NA,16,10.509408902214,NA
"10658","95243","2008",NA,NA,NA,NA,1,4.2,NA
"10659","95245","2009",NA,NA,NA,NA,3,5.24933333333333,NA
"10660","95245","2010",NA,NA,NA,NA,4,12.5665,NA
"10661","95245","2011",NA,NA,NA,NA,2,5.47221556886227,NA
"10662","95245","2012",NA,NA,NA,NA,3,11.432,NA
"10663","95245","2013",NA,NA,NA,NA,4,6.17375,NA
"10664","95245","2014",NA,NA,NA,NA,5,7.3828461811723,NA
"10665","95245","2015",NA,NA,NA,NA,6,4.8575,NA
"10666","95245","2016",NA,NA,NA,NA,9,8.64463594912407,NA
"10667","95245","2017",NA,NA,NA,NA,8,8.54636148648649,NA
"10668","95246","2008",NA,NA,NA,NA,3,5.55333333333333,NA
"10669","95246","2009",NA,NA,NA,NA,6,4.35,NA
"10670","95246","2010",NA,NA,NA,NA,1,7.74,NA
"10671","95246","2011",NA,NA,NA,NA,3,3.94680701754386,NA
"10672","95246","2012",NA,NA,NA,NA,1,6.21,NA
"10673","95246","2013",NA,NA,NA,NA,7,8.27977112676056,NA
"10674","95246","2014",NA,NA,NA,NA,6,6.41083333333333,NA
"10675","95246","2015",NA,NA,NA,NA,11,6.69681818181818,NA
"10676","95246","2016",NA,NA,NA,NA,8,8.8266248113103,NA
"10677","95246","2017",NA,NA,NA,NA,5,6.3156,NA
"10678","95247","2008",NA,NA,NA,NA,3,4.03,NA
"10679","95247","2009",NA,NA,NA,NA,7,5.91,NA
"10680","95247","2010",NA,NA,NA,NA,9,8.52988888888889,NA
"10681","95247","2011",NA,NA,NA,NA,19,8.33973684210526,NA
"10682","95247","2012",NA,NA,NA,NA,10,7.8755,NA
"10683","95247","2013",NA,NA,NA,NA,12,35.2231666666667,NA
"10684","95247","2014",NA,NA,NA,NA,13,6.37179545637217,NA
"10685","95247","2015",NA,NA,NA,NA,17,9.34488379267791,NA
"10686","95247","2016",NA,NA,NA,NA,17,6.71876470588235,NA
"10687","95247","2017",NA,NA,NA,NA,19,9.34522319578474,NA
"10688","95248","2008",NA,NA,NA,NA,1,6.12,NA
"10689","95248","2009",NA,NA,NA,NA,1,9.2,NA
"10690","95248","2010",NA,NA,NA,NA,2,5.124,NA
"10691","95248","2011",NA,NA,NA,NA,1,5.17,NA
"10692","95248","2014",NA,NA,NA,NA,2,7.155,NA
"10693","95248","2015",NA,NA,NA,NA,3,5.64336933045356,NA
"10694","95248","2016",NA,NA,NA,NA,6,11.2200183585313,NA
"10695","95248","2017",NA,NA,NA,NA,3,7.97333333333333,NA
"10696","95249","2009",NA,NA,NA,NA,1,16.8,NA
"10697","95249","2010",NA,NA,NA,NA,2,4.2,NA
"10698","95249","2011",NA,NA,NA,NA,3,5.80333333333333,NA
"10699","95249","2012",NA,NA,NA,NA,3,8.12,NA
"10700","95249","2013",NA,NA,NA,NA,5,6.808,NA
"10701","95249","2014",NA,NA,NA,NA,6,8.8235393258427,NA
"10702","95249","2015",NA,NA,NA,NA,11,10.3174548683998,NA
"10703","95249","2016",NA,NA,NA,NA,21,6.97408324337292,NA
"10704","95249","2017",NA,NA,NA,NA,9,5.98777777777778,NA
"10705","95250","2016",NA,NA,NA,NA,2,7.91466489714665,NA
"10706","95251","2008",NA,NA,NA,NA,1,4.008,NA
"10707","95251","2009",NA,NA,NA,NA,1,10.4,NA
"10708","95251","2010",NA,NA,NA,NA,2,10.465,NA
"10709","95251","2011",NA,NA,NA,NA,2,5.976,NA
"10710","95251","2013",NA,NA,NA,NA,1,11.232,NA
"10711","95251","2014",NA,NA,NA,NA,1,4.5,NA
"10712","95251","2015",NA,NA,NA,NA,6,7.78598324242553,NA
"10713","95251","2016",NA,NA,NA,NA,2,7.6375,NA
"10714","95251","2017",NA,NA,NA,NA,1,6.095,NA
"10715","95252","2008",NA,NA,NA,NA,12,6.613,NA
"10716","95252","2009",NA,NA,NA,NA,10,5.5156,NA
"10717","95252","2010",NA,NA,NA,NA,14,5.72471428571429,NA
"10718","95252","2011",NA,NA,NA,NA,15,7.31333333333333,NA
"10719","95252","2012",NA,NA,NA,NA,18,6.99856557901472,NA
"10720","95252","2013",NA,NA,NA,NA,38,6.29943865708011,NA
"10721","95252","2014",NA,NA,NA,NA,54,6.61651575350291,NA
"10722","95252","2015",NA,NA,NA,NA,142,7.32469118722828,NA
"10723","95252","2016",NA,NA,NA,NA,171,7.50969828501079,NA
"10724","95252","2017",NA,NA,NA,NA,117,8.552988087681,NA
"10725","95253","2016",NA,NA,NA,NA,1,8.32,NA
"10726","95254","2008",NA,NA,NA,NA,2,8.6875,NA
"10727","95254","2009",NA,NA,NA,NA,3,5.96666666666667,NA
"10728","95254","2010",NA,NA,NA,NA,7,8.37714285714286,NA
"10729","95254","2011",NA,NA,NA,NA,5,10.462,NA
"10730","95254","2012",NA,NA,NA,NA,3,7.665,NA
"10731","95254","2013",NA,NA,NA,NA,5,8.00828498646178,NA
"10732","95254","2014",NA,NA,NA,NA,14,8.5754443210829,NA
"10733","95254","2015",NA,NA,NA,NA,20,8.28204894394801,NA
"10734","95254","2016",NA,NA,NA,NA,20,7.47900024165954,NA
"10735","95254","2017",NA,NA,NA,NA,16,8.135625,NA
"10736","95255","2008",NA,NA,NA,NA,3,9.32333333333333,NA
"10737","95255","2010",NA,NA,NA,NA,3,3.51333333333333,NA
"10738","95255","2011",NA,NA,NA,NA,1,2.115,NA
"10739","95255","2014",NA,NA,NA,NA,2,8.25,NA
"10740","95255","2015",NA,NA,NA,NA,4,5.86836933045356,NA
"10741","95255","2016",NA,NA,NA,NA,3,5.652,NA
"10742","95255","2017",NA,NA,NA,NA,11,9.78983851302123,NA
"10743","95257","2015",NA,NA,NA,NA,1,3.06,NA
"10744","95257","2016",NA,NA,NA,NA,1,7.155,NA
"10745","95257","2017",NA,NA,NA,NA,2,6.8625,NA
"10746","95258","2008",NA,NA,NA,NA,1,6.048,NA
"10747","95258","2009",NA,NA,NA,NA,2,4.52,NA
"10748","95258","2011",NA,NA,NA,NA,6,7.19333333333333,NA
"10749","95258","2012",NA,NA,NA,NA,3,4.01,NA
"10750","95258","2013",NA,NA,NA,NA,3,7.71821548821549,NA
"10751","95258","2014",NA,NA,NA,NA,10,6.65366375390103,NA
"10752","95258","2015",NA,NA,NA,NA,35,6.09204510015593,NA
"10753","95258","2016",NA,NA,NA,NA,29,6.94119595240163,NA
"10754","95258","2017",NA,NA,NA,NA,25,6.28823783599096,NA
"10755","95301","2008",NA,NA,NA,NA,6,9.72533333333333,NA
"10756","95301","2009",NA,NA,NA,NA,17,9.05582352941176,NA
"10757","95301","2010",NA,NA,NA,NA,33,7.13278787878788,NA
"10758","95301","2011",NA,NA,NA,NA,36,7.45191666666667,NA
"10759","95301","2013",NA,NA,NA,NA,57,8.72102294699442,NA
"10760","95301","2014",NA,NA,NA,NA,154,7.53244478028917,NA
"10761","95301","2015",NA,NA,NA,NA,293,7.60349088142915,NA
"10762","95301","2017",NA,NA,NA,NA,178,7.48273950706256,NA
"10763","95303","2010",NA,NA,NA,NA,1,16.56,NA
"10764","95303","2012",NA,NA,NA,NA,3,8.30666666666667,NA
"10765","95303","2013",NA,NA,NA,NA,2,7.32,NA
"10766","95303","2014",NA,NA,NA,NA,2,24.895,NA
"10767","95303","2017",NA,NA,NA,NA,1,18.29,NA
"10768","95304","2008",NA,NA,NA,NA,5,8.734,NA
"10769","95304","2009",NA,NA,NA,NA,18,7.20722222222222,NA
"10770","95304","2010",NA,NA,NA,NA,29,7.34575862068966,NA
"10771","95304","2011",NA,NA,NA,NA,20,6.39,NA
"10772","95304","2012",NA,NA,NA,NA,48,6.6214375,NA
"10773","95304","2013",NA,NA,NA,NA,67,6.9440085100092,NA
"10774","95304","2014",NA,NA,NA,NA,109,7.60901802911431,NA
"10775","95304","2015",NA,NA,NA,NA,135,7.60695009568719,NA
"10776","95304","2016",NA,NA,NA,NA,119,8.44692594323485,NA
"10777","95304","2017",NA,NA,NA,NA,114,8.53160526003883,NA
"10778","95306","2008",NA,NA,NA,NA,2,18.78,NA
"10779","95306","2009",NA,NA,NA,NA,1,15.4,NA
"10780","95306","2010",NA,NA,NA,NA,4,8.96625,NA
"10781","95306","2012",NA,NA,NA,NA,2,7.53,NA
"10782","95306","2013",NA,NA,NA,NA,6,7.24417273554847,NA
"10783","95306","2014",NA,NA,NA,NA,3,19.1633333333333,NA
"10784","95306","2015",NA,NA,NA,NA,4,5.84625,NA
"10785","95306","2016",NA,NA,NA,NA,13,10.3136326304895,NA
"10786","95306","2017",NA,NA,NA,NA,4,6.92125,NA
"10787","95309","2017",NA,NA,NA,NA,3,9.76966966966967,NA
"10788","95310","2009",NA,NA,NA,NA,2,6.88,NA
"10789","95310","2011",NA,NA,NA,NA,1,8.64,NA
"10790","95310","2012",NA,NA,NA,NA,6,4.58166666666667,NA
"10791","95310","2013",NA,NA,NA,NA,2,6.8890206185567,NA
"10792","95310","2014",NA,NA,NA,NA,3,6.39666666666667,NA
"10793","95310","2015",NA,NA,NA,NA,9,7.68722222222222,NA
"10794","95310","2016",NA,NA,NA,NA,3,6.87333333333333,NA
"10795","95310","2017",NA,NA,NA,NA,7,10.6741428571429,NA
"10796","95311","2008",NA,NA,NA,NA,1,5.88,NA
"10797","95311","2009",NA,NA,NA,NA,1,3.15,NA
"10798","95311","2010",NA,NA,NA,NA,2,4.2,NA
"10799","95311","2012",NA,NA,NA,NA,1,6.885,NA
"10800","95311","2013",NA,NA,NA,NA,1,6.63,NA
"10801","95311","2014",NA,NA,NA,NA,5,5.155,NA
"10802","95311","2015",NA,NA,NA,NA,8,6.883125,NA
"10803","95311","2016",NA,NA,NA,NA,11,5.39727272727273,NA
"10804","95311","2017",NA,NA,NA,NA,5,8.884,NA
"10805","95312","2012",NA,NA,NA,NA,1,4.07,NA
"10806","95312","2013",NA,NA,NA,NA,1,8.1,NA
"10807","95312","2014",NA,NA,NA,NA,2,5.325,NA
"10808","95312","2016",NA,NA,NA,NA,3,9.79333333333333,NA
"10809","95312","2017",NA,NA,NA,NA,2,12.58,NA
"10810","95313","2017",NA,NA,NA,NA,1,12.4112770847012,NA
"10811","95316","2008",NA,NA,NA,NA,1,6.88,NA
"10812","95317","2010",NA,NA,NA,NA,1,14.19,NA
"10813","95317","2011",NA,NA,NA,NA,2,10.12,NA
"10814","95317","2016",NA,NA,NA,NA,1,6.75,NA
"10815","95317","2017",NA,NA,NA,NA,2,6.6,NA
"10816","95318","2008",NA,NA,NA,NA,1,1.309,NA
"10817","95318","2016",NA,NA,NA,NA,1,6.6,NA
"10818","95320","2008",NA,NA,NA,NA,8,8.578,NA
"10819","95320","2009",NA,NA,NA,NA,4,9.5795,NA
"10820","95320","2010",NA,NA,NA,NA,11,9.05590909090909,NA
"10821","95320","2011",NA,NA,NA,NA,10,10.2635,NA
"10822","95320","2012",NA,NA,NA,NA,10,6.9596,NA
"10823","95320","2013",NA,NA,NA,NA,33,7.420797668635,NA
"10824","95320","2014",NA,NA,NA,NA,54,7.51409886581543,NA
"10825","95320","2015",NA,NA,NA,NA,170,7.32406915759871,NA
"10826","95320","2016",NA,NA,NA,NA,114,8.39444135293993,NA
"10827","95320","2017",NA,NA,NA,NA,91,8.52549991604529,NA
"10828","95321","2008",NA,NA,NA,NA,4,6.0175,NA
"10829","95321","2009",NA,NA,NA,NA,3,5.035,NA
"10830","95321","2010",NA,NA,NA,NA,3,8.85666666666667,NA
"10831","95321","2011",NA,NA,NA,NA,1,11.475,NA
"10832","95321","2012",NA,NA,NA,NA,4,6.241,NA
"10833","95321","2013",NA,NA,NA,NA,4,4.18259917267713,NA
"10834","95321","2014",NA,NA,NA,NA,12,6.07833333333333,NA
"10835","95321","2015",NA,NA,NA,NA,45,6.83055555555556,NA
"10836","95321","2016",NA,NA,NA,NA,26,6.98442866749295,NA
"10837","95321","2017",NA,NA,NA,NA,28,6.01014337424921,NA
"10838","95322","2008",NA,NA,NA,NA,2,6.786,NA
"10839","95322","2009",NA,NA,NA,NA,1,8.28,NA
"10840","95322","2011",NA,NA,NA,NA,3,9.384,NA
"10841","95322","2012",NA,NA,NA,NA,5,5.908,NA
"10842","95322","2013",NA,NA,NA,NA,6,6.26666666666667,NA
"10843","95322","2014",NA,NA,NA,NA,47,5.83351719152279,NA
