"","year","county","SASH_sys_installed","total_sys_installed","pop","med_age","pov","inc_under10","inc_over200","ed_LThighschool","ed_college","county_medianinc","whiteshare","hispshare","asianshare","blackshare","maleshare","nonfluentshare","LThighschoolshare","collegeshare","poverty_rate","SASH_installations_share","SASH_install_rate_10000","total_install_rate_10000","inc_threshold","inc_under15","inc_under20","inc_under25","inc_under30","inc_under35","inc_under40","inc_under45","inc_under50","inc_under60","inc_under75","inc_under100","inc_under125","inc_under150","inc_under200","total_hh","eligible_hh","eligibilityshare"
"280",2015,"Trinity",0,4,13373,50.3,2562,458,158,566,1420,34974,82.9731548642788,7.14125476706797,1.50302849024153,1.12914080610185,51.431989830255,2.138637553279,7.85565579458709,19.7085357390701,19.1580049353174,0,0,2.99110147311748,27979.2,954,1518,1986,2285,2744,2919,3177,3422,3750,4294,4871,5108,5231,5326,5484,2164.15616,0.394630955506929
"281",2015,"Tulare",152,2673,454033,30.3,125775,10235,3235,65788,29615,42031,30.7424790709045,62.4476634958252,3.39777064662701,1.72806822411587,50.0901916821024,20.0168269707268,30.6201478226872,13.7839070616052,27.7017309314521,0.0568649457538346,3.34777428072409,58.8723727129966,33624.8,19950,30139,39558,47884,56396,63937,70303,76490,87050,99337,112611,120866,125751,130335,133570,54054.85952,0.404693116118889
"282",2015,"Tuolumne",0,181,54079,48.6,7010,1314,774,2692,5404,50306,81.3532054956637,11.3519110930306,1.37761423103238,1.83250429926589,52.1792192902975,1.33508385879916,9.41917424772568,18.9083275017495,12.9625177980362,0,0,33.4695538009209,40244.8,2682,3981,5036,6528,7856,9071,9950,10994,13298,15489,18117,19680,20537,21359,22133,9114.03584,0.411784929291104
"283",2015,"Ventura",1,3231,840833,37.1,91880,9437,26589,73808,140524,77348,47.0008907833066,41.6014832909745,7.07726742409016,1.79143777658584,49.5323090316389,12.5840684178666,16.7485471415961,31.8877742050408,10.9272590395477,0.000309501702259362,0.0118929680447842,38.4261797526976,61878.4,18464,27468,37303,46242,56735,65986,76144,85632,103968,130093,167817,197290,217951,242380,268969,107239.546666667,0.398705972311555
"284",2015,"Yolo",6,1746,207320,30.9,39688,5336,4428,12840,39717,54989,48.2828477715609,31.1238664865908,13.6619718309859,2.60901022573799,48.6865714836967,8.32770596179819,13.1106028426728,40.5540352883516,19.1433532703068,0.00343642611683849,0.289407678950415,84.2176345745707,43991.2,9845,13955,17629,20919,23769,26902,29805,32744,38281,44337,52081,58558,62737,67569,71997,29219.29072,0.405840392238566
"285",2015,"Yuba",1,578,73437,32.1,15862,1423,461,6934,4888,46892,56.7506842599779,26.7045222435557,7.18575105192206,3.34436319566431,50.7918351784523,6.40004357476476,18.7430733882957,13.2125962967969,21.5994662091316,0.00173010380622837,0.136171139888612,78.7069188556177,37513.6,3188,4995,6745,8286,9651,10856,11958,13444,15571,18298,21485,23164,24001,24678,25139,10256.7776,0.408002609491229
"286",2016,"Alameda",3,5104,1605217,37.2,189590,28717,72709,104214,418869,79831,32.6309153217291,22.5558289003917,28.1944434926867,11.3437622452292,49.0108190979787,6.75117445180309,11.4072111911382,45.8491867159964,11.8108642009149,0.000587774294670846,0.0186890619772903,31.7963241106966,63864.8,53283,72723,93504,111689,130436,148611,167243,184537,219560,267416,334844,392324,434726,491584,564293,231890.25792,0.410939455070327
"287",2016,"Amador",0,233,36963,50.3,3684,801,594,2469,3977,57032,79.6363931499067,13.0454779103428,1.47985823661499,2.42945648351054,53.6725915104293,2.50520791061332,12.5943684962253,20.286676188533,9.96672348023699,0,0,63.0360089819549,45625.6,1506,2335,3174,3831,4599,5255,5752,6455,7508,9336,11352,12488,13251,13654,14248,5839.95936,0.409879236384054
"288",2016,"Butte",0,1697,223877,36.9,46456,7309,2750,11550,27809,44366,73.4322864787361,15.411587612841,4.31084926097813,1.50350415630011,49.5477427337333,2.98512129428213,10.8705882352941,26.1731764705882,20.7506800609263,0,0,75.8005511955225,35492.8,13846,19537,24874,29680,34896,39084,43272,46708,53252,61225,70193,75741,79191,82755,85505,35308.76928,0.412943912987545
"289",2016,"Calaveras",0,380,44787,51.2,5641,863,778,2024,4336,53502,82.2939692321433,11.2264719673119,1.00029026279947,0.576060017415768,49.4697121932704,1.23696608390828,8.95258315640481,19.1790516631281,12.5951727063657,0,0,84.846049076741,42801.6,1873,2979,3948,5014,5954,6728,7614,8359,9616,11125,13212,14845,15980,16935,17713,7224.44352,0.407861091853441
"290",2016,"Colusa",0,324,21361,34.7,2859,271,230,3533,1323,54946,36.8943401526146,57.8203267637283,1.61977435513319,1.03927718739759,51.9498150835635,18.7772108047376,33.2924990576706,12.467018469657,13.3842048593231,0,0,151.678292214784,43956.8,602,899,1296,1636,2005,2339,2702,3100,3814,4660,5643,6191,6345,6732,6962,2626.26368,0.377228336684861
"291",2016,"Contra Costa",0,5972,1107925,39.1,111922,15082,52794,64587,242159,82881,45.5619288309227,25.0627073132207,15.5112485050883,8.75799354649457,48.8003249317418,7.51260238734571,10.8455342164875,40.6636586361095,10.1019473339802,0,0,53.9025656068777,66304.8,28079,40483,53700,65344,78824,90650,103501,115923,141120,176669,224533,265517,295712,334746,387540,156061.95568,0.402698961862001
"292",2016,"Del Norte",0,0,27628,38.1,5219,941,218,2756,1991,42363,63.0773128710004,19.2775445200521,2.43231504271029,2.32372954973216,54.9008252497466,3.10916461560735,18.1650408647509,13.1228578961244,18.8902562617634,NA,0,0,33890.4,1822,2627,3079,3610,4096,4472,4898,5255,6173,7105,8064,8716,8959,9225,9443,3988.14688,0.422338968548131
"293",2016,"El Dorado",0,2106,183000,45.2,17839,2648,6760,7014,32587,72586,78.7262295081967,12.496174863388,4.15081967213115,0.974863387978142,49.9174863387978,2.54808743169399,7.18728545225384,33.3920831241226,9.74808743169399,0,0,115.081967213115,58068.8,5514,7943,10775,13600,16521,19584,21636,23966,28496,34742,43147,50145,55078,60768,67528,27621.1664,0.409032792323184
"294",2016,"Fresno",3,7101,963160,31.6,254872,24317,10642,119975,92422,45963,30.7596868640724,52.0303999335521,9.92130071846838,5.02865567506956,49.890672370115,13.4640142863076,25.4609930583115,19.613718695022,26.4620623780057,0.00042247570764681,0.0311474729016986,73.7260683583205,36770.4,45741,64793,84233,102541,119552,133700,147344,158983,181974,210300,242291,263523,275902,288814,299456,124561.52384,0.415959352425732
"295",2016,"Glenn",0,317,27976,36.9,5578,964,167,3797,1644,41699,53.0633400057192,40.2309122104661,2.4485273091221,0.697026022304833,50.8149842722333,14.662567915356,27.5504280946162,11.9286025250327,19.9385187303403,0,0,113.311409779811,33359.2,1810,2632,3117,3693,4103,4736,5173,5584,6586,7496,8399,9043,9393,9634,9801,3968.4544,0.404903009896949
"296",2016,"Humboldt",0,239,135182,37.6,27641,4194,1285,6724,19456,42685,75.3828172389815,10.7484724297614,2.76590078560755,1.1858087615215,49.8949564291104,1.96253939133908,9.58517462580185,27.7348538845331,20.4472488940835,0,0,17.679868621562,34148,8523,12046,15782,19134,22090,25039,28155,30802,35355,40257,46129,49365,51004,52404,53689,21586.2976,0.402061830170053
"297",2016,"Imperial",0,355,178807,32.2,40552,4191,1015,23353,13024,42560,11.9313002287382,82.7036972825449,1.43059276202833,2.71577734652446,51.0740630959638,29.4714412746705,27.038949610967,15.0796591330122,22.6792015972529,0,0,19.853808855358,34048,8975,11991,14894,17466,19981,21871,23873,25593,28627,33096,38163,41379,43225,44785,45800,19502.144,0.425811004366812
"298",2016,"Inyo",15,75,18326,45.4,1905,313,213,1002,2108,47278,64.0237913347157,21.1011677398232,1.21685037651424,0.98221106624468,50.3928844264979,4.0488922841864,10.7974137931034,22.7155172413793,10.3950671177562,0.2,8.18509221870566,40.9254610935283,37822.4,930,1412,1734,2325,2798,3191,3776,4140,4621,5458,6423,7096,7463,7760,7973,3019.84064,0.378758389564781
"299",2016,"Kern",1,7015,871337,31.2,194354,17625,9000,113036,66866,49788,36.0346226546101,51.6157353584205,4.60074575049608,5.53907386005644,51.3095392483046,14.857512076269,26.1196685476082,15.4509869165962,22.305261913588,0.000142551674982181,0.011476615821433,80.5084599873528,39830.4,33732,50094,66950,82248,96368,109683,121526,131572,151396,177469,208206,229045,240321,253337,262337,109231.3552,0.416377999290988
"300",2016,"Kings",4,959,150261,31.4,28661,2769,1184,20489,9842,47241,33.6321467313541,53.1488543268047,3.79339948489628,6.38622130825697,55.3749808666254,14.2818163062937,26.2034479230612,12.5869654184571,19.0741443222127,0.00417101147028154,0.2662034726243,63.822282561676,37792.8,5429,7471,10448,12608,15058,17542,19890,22081,24982,29513,34540,37351,38969,40661,41845,16445.46304,0.393009034293225
"301",2016,"Lake",0,221,64076,45.8,15561,2825,569,5583,4582,36132,72.2595043385979,18.8619764030214,1.36088395030901,2.17710219114801,49.9126037830077,5.5699481865285,16.8670694864048,13.8429003021148,24.2852237967414,0,0,34.4902927773269,28905.6,5121,7277,9083,11092,12876,13896,15112,16153,17993,20212,23044,24354,24973,25625,26194,10652.27008,0.406668324043674
"302",2016,"Lassen",0,5,31945,36.4,3558,642,214,3783,1988,51457,66.054155579903,18.4066364063234,1.67475348254813,8.9059320707466,66.335889810612,4.52966035373298,20.0201100762066,10.5207451312447,11.1378932540304,0,0,1.56519017060573,41165.6,1287,1745,2318,2873,3319,3782,4128,4617,5441,6543,7648,8346,8772,9287,9501,3862.65952,0.406552943900642
"303",2016,"Los Angeles",34,21713,10057155,35.8,1764081,212577,250436,1147575,1734002,57952,26.7251225619969,48.3401916347118,14.2322654866113,8.26588632669975,49.2645882458807,15.8398175229476,20.9225293475132,31.6142367458742,17.5405569467707,0.00156588219039285,0.0338067773639762,21.589604614824,46361.6,397631,563372,732634,883111,1038239,1178972,1321713,1444830,1679806,1985015,2367162,2644927,2825610,3031409,3281845,1355240.22144,0.412950709567332
"304",2016,"Madera",1,1038,153366,33.5,32043,3534,1192,21754,9419,45742,35.7882451129977,56.2477993818708,1.99196692878474,3.3266825763207,48.2734113167195,16.3888997561389,28.828136388333,12.4819443156067,20.893157544697,0.000963391136801541,0.0652035001238866,67.6812331285943,36593.6,5996,8465,11290,13940,16526,19054,21472,23259,26771,31085,35677,39094,40948,42382,43574,17331.72416,0.397753801808418
"305",2016,"Marin",0,842,259358,45.7,20445,3524,23398,10529,79635,100310,71.854733611456,15.786287679578,5.66514239005544,2.34232219557523,48.8687451322111,5.78428272889211,7.56170955393885,57.1922063185412,7.8829263026396,0,0,32.4647784143925,80248,6956,9948,13300,16206,19308,22510,25520,28195,33701,40909,52031,62463,69778,81002,104400,43243.73024,0.414211975478927
"306",2016,"Mariposa",0,79,17645,50.6,2849,608,153,941,1991,49265,81.5018418815528,10.1388495324455,1.26948143950128,1.28081609521111,50.3315386795126,1.36582601303485,10.2740473850857,21.7381810241293,16.1462170586568,0,0,44.7718900538396,39412,1000,1526,1924,2199,2505,2878,3273,3691,4354,5144,6037,6585,6884,7102,7255,2834.1352,0.390645789110958
"307",2016,"Mendocino",0,158,87409,42.3,17366,2700,789,6368,9273,43510,66.3753160429704,23.9735038725989,1.76068825864613,0.64524248075141,49.9193446899061,8.2337059112906,14.1141008023405,20.5527727292876,19.8675193629947,0,0,18.075941836653,34808,5802,8255,10361,12465,14738,16376,17887,19139,21778,25549,29184,31213,32760,33805,34594,14650.7168,0.423504561484651
"308",2016,"Merced",2,1491,265001,30.6,62661,5776,2198,38694,17180,44397,29.478756683937,57.5375187263444,7.48789627208954,3.35923260666941,50.4835830808186,17.4040852676028,30.6433730359858,13.6055499239736,23.6455711487881,0.00134138162307176,0.0754714133154215,56.2639386266467,35517.6,11272,16223,21623,26067,30735,35514,39599,42764,49625,57267,65520,70270,73126,76072,78270,31229.72208,0.398999898811805
"309",2016,"Modoc",0,1,9033,47.1,1483,419,23,698,717,41194,77.6486217203587,14.7791431418133,1.43916749695561,0.907782575002768,51.3339975644858,4.41713716373298,15.1904243743199,15.6039173014146,16.4175799845013,0,0,1.10705192073508,32955.2,569,813,1086,1427,1593,1771,2007,2212,2451,2893,3299,3441,3607,3647,3670,1525.11264,0.415562027247956
"310",2016,"Mono",0,9,14051,38.9,1222,92,211,1201,2364,58937,65.8600811330154,27.5069390078998,1.18852750693901,0.640523806134795,53.7399473347093,8.9744502170664,16.1620239537074,31.8126766249495,8.69688990107466,0,0,6.40523806134795,47149.6,260,424,573,774,1084,1446,1678,1891,2512,3084,3797,4296,4563,4739,4950,1769.57296,0.357489486868687
"311",2016,"Monterey",0,1843,430201,33.7,66289,5577,7701,66676,47033,60889,31.0612946041502,57.4345480368479,5.85656472207178,2.67037965974045,51.1116896520464,23.9883217379783,30.4535883768835,21.4818468733871,15.408843773027,0,0,42.8404397014419,48711.2,10524,15523,21727,27660,33624,39720,45445,51117,61965,75482,91794,103083,110256,118215,125916,49654.98528,0.39435008481845
"312",2016,"Napa",0,557,140823,40.7,12086,1739,5173,13019,23414,74609,53.7177875773134,33.4916881475327,7.76222634086761,2.08985748066722,49.7148903233137,12.8998814114172,17.7627090894207,31.9453161241029,8.58240486284201,0,0,39.5531979861244,59687.2,3712,5122,7243,8993,10721,12473,14464,16500,19886,24816,31229,36344,39957,44202,49375,19780.08592,0.400609335088608
"313",2016,"Nevada",0,483,98639,49.5,11835,1870,1991,3701,17189,57429,85.634485345553,9.14344224900901,1.29867496629122,0.501829905007147,49.5067873761899,1.65350419205385,7.22371862435102,33.549986337198,11.9982968197163,0,0,48.9664331552429,45943.2,3782,5393,7431,9847,12109,13735,15896,17958,20971,24902,30024,33928,36267,38596,40587,16284.97568,0.401236250030798
"314",2016,"Orange",1,10504,3132211,37.3,385556,45635,120249,257678,661746,78145,41.9726512677466,34.1788276715713,19.2200653148846,1.64481256211666,49.3800385733911,10.7436567970676,15.2673555831923,39.2082812182458,12.3093878413683,9.52018278750952e-05,0.00319263293564833,33.5354163560501,62516,78315,111576,148608,184309,221328,256069,292237,327186,396530,489951,621335,725975,801540,896763,1017012,412199.815733333,0.405304770969599
"315",2016,"Placer",0,3000,370571,41.5,31932,5487,12157,10019,73482,76926,74.2691683914823,13.4667850425425,6.70910567745452,1.47690995787582,48.7868721513556,2.06735011644192,5.26155478182324,38.5896365383706,8.61697218616675,0,0,80.9561460556816,61540.8,10642,15408,20123,25076,30072,35142,39648,43806,53167,66595,84645,99950,111231,124573,136730,54546.32416,0.398934572953997
"316",2016,"Plumas",0,12,18754,51.7,2346,442,267,880,1907,50125,83.6994774448118,8.41420496960648,0.91180548149728,0.138637090753972,50.5705449504106,1.5250079982937,8.95583146753511,19.4076938733971,12.5093313426469,0,0,6.39863495787565,40100,1124,1572,2298,2620,3086,3435,3830,4171,4840,5825,7030,7595,7833,8109,8376,3442.9,0.411043457497612
"317",2016,"Riverside",31,12755,2323892,34.8,376689,39681,32556,225816,237886,57972,37.2491923032568,47.4621023696454,6.15635322123403,6.24060842758614,49.7495580689636,11.5537641164047,19.4266365222418,20.4650018410122,16.2094021581037,0.00243041944335555,0.133396904847557,54.8863716558257,46377.6,73695,107694,144101,178439,213844,245997,277944,307441,362488,435825,527689,590817,630970,673160,705716,286071.01344,0.405362799539758
"318",2016,"Sacramento",0,33,1479300,35.7,260877,33333,25908,96587,234500,57509,46.3700398837288,22.5084161427702,15.1581829243561,9.9008990738863,48.8714256743054,4.77124315554654,12.2358053155641,29.7068585472143,17.6351652808761,0,0,0.223078483066315,46007.2,63143,88064,113367,138499,163227,186433,209908,231306,272484,325862,392408,440315,468766,501427,527335,214218.41312,0.406228323779002
"319",2016,"San Benito",0,416,58051,35.1,6224,489,1171,6062,5435,73814,36.1475254517579,58.3349124046097,2.61321941051834,0.757954212675062,50.0628757471878,15.3985288797781,20.1114723641431,18.0313184261164,10.7216068629309,0,0,71.6611255620058,59051.2,1136,1800,2537,3094,3804,4558,5236,5789,6976,8815,11410,13573,14594,16219,17390,6863.37744,0.39467380333525
"320",2016,"San Bernardino",17,8517,2106754,32.7,392195,40943,22512,220341,208580,54469,30.5107288273809,51.6958315968547,6.75598574869206,8.57874246352445,49.7412132598301,11.6447862446209,20.4858986922332,19.3924360388035,18.6160795232856,0.00199600798403194,0.0806928573530654,40.4271215338858,43575.2,74947,106501,139543,170415,200184,228992,258613,283969,334287,399402,478668,532908,563752,596410,618922,250172.19984,0.404206345613825
"321",2016,"San Diego",0,27434,3253356,35.3,444024,61158,89590,224363,648121,66529,46.7118876630778,33.0833453209547,11.5693763609024,5.03873538586002,50.2600084343675,9.02486540052795,12.8330258962149,37.0709679264439,13.6481835987208,0,0,84.3252321602677,53223.2,105771,148445,195436,240824,288125,331745,377190,418892,501296,606764,748450,856879,928931,1013538,1103128,445452.45728,0.403808494825623
"322",2016,"San Francisco",0,747,850282,38.4,104180,22457,65763,51352,323613,87701,41.1731637268577,15.2770492613039,33.8531216702224,5.36374990885377,50.9508610084654,4.22130540220774,9.39308578745199,59.1938906164258,12.252405672471,0,0,8.78532063480116,70160.8,43165,55866,67972,78101,88411,97439,106971,115377,132694,158641,195019,228909,253844,291034,356797,150270.15184,0.421164280641373
"323",2016,"San Joaquin",0,4561,714860,33.7,124587,13501,9206,75737,64815,55045,33.8562795512408,40.4735192904904,14.8995607531545,6.97675069244328,49.7606524354419,10.4698822146994,21.1440105417146,18.0948419301165,17.4281677531265,0,0,63.8027026270878,44036,26292,37703,50638,61453,72575,81833,91942,100880,118552,140894,168250,188577,200016,212501,221707,89992.9848,0.405909532851917
"324",2016,"San Luis Obispo",0,1889,278680,39,37208,6453,6609,14120,44860,64014,69.6860198076647,21.9229941151141,3.72290799483278,1.9793311324817,50.8009186163341,5.46504951916176,10.4267432672924,33.1263245729983,13.3515142816133,0,0,67.7838380938711,51211.2,11236,15160,19794,24000,28172,32314,36970,40967,48972,59574,73881,84367,90661,97795,104404,41936.5656,0.401675851499943
"325",2016,"San Mateo",0,1904,754748,39.5,57490,8038,52323,43864,209430,98546,40.4271359447127,25.0818816346648,27.0190845156264,2.45552157806314,49.2276892419722,8.22327452341709,10.3213540306318,49.2796182435533,7.6171119366994,0,0,25.2269631718136,78836.8,14190,20744,28525,35113,42785,49845,57713,64911,79209,100395,132132,158599,180040,208687,261010,105265.740864,0.403301562637447
"326",2016,"Santa Barbara",0,1333,439395,33.7,66880,7366,11769,45094,64653,65161,45.9349787776374,44.3839825214215,5.31230441857554,2.02050546774542,50.1050307809602,14.2871448241332,21.591986439769,30.9572603736725,15.2209287770685,0,0,30.3371681516631,52128.8,13855,20260,25620,31888,38786,44973,50676,56092,66272,80049,98670,111728,120856,131282,143051,58259.1184,0.407261175385003
"327",2016,"Santa Clara",0,7145,1885056,36.8,172213,22491,124632,123240,540202,101173,33.1670783255245,26.3435675120527,34.3781298804916,2.54650259727032,50.3551618625654,6.97836032457391,11.6871552246534,51.2286970680641,9.13569676444626,0,0,37.903383241665,80938.4,41670,58070,75649,92240,110599,126882,144249,160301,192366,239676,308666,375030,426063,501947,626579,256063.60864,0.408669311674984
"328",2016,"Santa Cruz",0,1034,270931,37,39211,5572,9578,19607,52800,70088,58.1889853874234,33.0663526875847,4.49154950891555,0.876237861300479,49.5945462128734,11.0485695619918,14.1298472935869,38.0504889631962,14.4726886181352,0,0,38.1646987609391,56070.4,9399,13061,17475,20932,24622,28275,31823,35153,41777,50552,62297,71411,77320,85484,95062,39174.03296,0.41208929919421
"329",2016,"Shasta",0,581,179228,42.3,30945,4686,1921,8091,18754,45582,80.9549847122101,9.31941437721784,2.94206262414355,0.981431472760953,49.0453500569107,1.14435244493048,8.92406110406441,20.6849390613798,17.2657174102261,0,0,32.4168098734573,36465.6,9861,14051,18747,22911,26946,30864,34436,37656,43043,50465,57777,62422,65008,67792,69713,28094.44416,0.403001508470443
"330",2016,"Sierra",0,0,2931,55.2,329,90,62,163,354,43984,85.9433640395769,10.4060047765268,0.0341180484476288,0.0682360968952576,49.4370522006141,3.48004094165814,10.0803957946815,21.8923933209648,11.2248379392699,NA,0,0,35187.2,172,291,335,398,447,548,644,692,762,854,959,1089,1159,1213,1275,450.78144,0.353554070588235
"331",2016,"Siskiyou",0,9,43668,47.9,9524,1721,333,2592,4531,38524,77.6220573417606,11.6790327012916,1.59155445635248,1.62361454612073,49.7229092241458,2.40679673903087,11.8986412045538,20.7996694821888,21.810021068059,0,0,2.06100577081616,30819.2,3212,4694,6300,7655,8726,9790,10555,11383,13105,14921,16909,17600,18204,18712,19045,7830.47264,0.411156347597795
"332",2016,"Solano",0,2842,429596,37.5,53265,6944,8862,27708,57681,69227,39.4326297265338,25.4394826767475,15.2338476149685,14.1332787083679,49.7020456428831,6.13762697976704,11.9953244729209,24.9712108749296,12.3988584623693,0,0,66.155178353616,55381.6,13261,18643,24217,29744,35601,40976,47043,52126,63225,77816,99114,114216,124988,136453,145315,58099.03784,0.399814457144823
"333",2016,"Sonoma",0,1759,497776,41.2,55095,7930,14071,36714,84181,66833,64.3996496416059,26.0426376522773,3.90155411269326,1.57661277361705,49.0017598277137,8.87387097811064,13.7365165953912,31.4962603779656,11.0682314936839,0,0,35.3371797756421,53466.4,15655,22925,30857,38722,46396,54607,61585,69418,84572,104006,129355,147978,160322,174972,189043,74670.98256,0.394994697291093
"334",2016,"Stanislaus",0,554,530561,33.8,95739,10000,5853,56001,44372,51591,44.1210341506443,44.2917967962214,5.42143127745914,2.73389864690394,49.4101526497424,11.7856382206759,20.9815440642024,16.6245794399526,18.0448619480135,0,0,10.4417776655276,41272.8,20641,30300,38961,48152,57760,65892,74392,82140,96847,114059,135090,148884,156864,164475,170328,68055.76,0.399557089850171
"335",2016,"Sutter",0,919,95406,35.6,16535,1846,1072,9066,8706,52943,47.9529589334004,29.8566127916483,15.049367964279,1.95061107267887,49.7725509926,8.47850240026833,19.0967687576358,18.3384589459494,17.3311951030334,0,0,96.3251787099344,42354.4,3929,5811,7340,8995,10774,12347,13743,15142,17598,21151,24969,27789,29428,30956,32028,13004.34848,0.406030613213438
"336",2016,"Tehama",0,474,63015,40.6,13363,1414,539,5522,4080,40687,69.8262318495596,23.7387923510275,1.40125366976117,0.625247956835674,49.7960802983417,6.17154645719273,17.504596462309,12.9334939453496,21.2060620487186,0,0,75.2201856700786,32549.6,3180,5063,6889,8555,10164,11620,12664,13801,15611,17941,20498,21771,22509,23034,23573,9375.46128,0.397720327493319
"337",2016,"Trinity",0,2,13180,50.6,2607,566,111,576,1289,35270,82.9742033383915,7.20789074355084,1.55538694992413,1.09256449165402,51.2291350531108,1.92716236722307,8.22152440765059,18.3985155580931,19.7799696509863,0,0,1.51745068285281,28216,1051,1553,2176,2362,2723,2895,3171,3412,3767,4266,4825,5167,5270,5357,5468,2295.6352,0.419830870519386
"338",2016,"Tulare",39,2661,455769,30.4,127130,10404,3526,66839,30320,42789,30.0935342245743,63.0020909715228,3.51142793827575,1.59313160833668,50.0172236374128,21.3371247276581,31.000384959672,14.0626231986902,27.893516233004,0.0146561443066516,0.855696635795765,58.3848396885264,34231.2,19937,30126,39386,47371,55513,63005,69557,76204,86656,99177,112440,120945,126058,130627,134153,54261.08608,0.404471656094161
"339",2016,"Tuolumne",0,207,53864,48.2,7176,1345,960,2866,5000,50731,81.2100846576563,11.5717362245656,1.31070845091341,1.89922768453884,52.2315461161444,1.22716471112431,10.2116439820423,17.815150003563,13.3224417050349,0,0,38.4301203029853,40584.8,2767,4042,5080,6704,8054,9138,9951,10842,13051,15275,17861,19461,20176,21123,22083,9233.08848,0.418108430919712
"340",2016,"Ventura",0,2623,843110,37.3,88486,8831,28606,72742,142489,78593,46.6488358577173,41.8963124621935,7.08673838526408,1.76098018052211,49.5121633001625,12.3489224419115,16.5061629785612,32.3327191533393,10.4951904259231,0,0,31.1110056813464,62874.4,17363,26069,35672,44915,55145,64251,74175,83369,102035,128705,165850,195537,215724,240732,269338,107145.6832,0.397811237924095
"341",2016,"Yolo",0,1605,209671,30.9,38898,5722,5157,12984,40721,57663,48.0867645024825,31.2146171859723,13.8750709444797,2.46147535901484,48.7754625103138,8.0015834330928,13.1874828605381,41.3591720243355,18.5519218203757,0,0,76.5484974078437,46130.4,9865,13928,16949,20068,23012,26132,29041,31942,37306,44047,51874,58243,62355,67387,72544,29696.85808,0.409363394353772
"342",2016,"Yuba",0,672,73897,32.2,15080,1440,421,6632,5264,48739,57.0388513742101,26.9334343748731,6.9353289037444,3.05831089218777,50.7070652394549,6.09226355603069,17.7992485238862,14.1277509393451,20.4067824133591,0,0,90.9373858208046,38991.2,3144,4716,6501,8013,9483,10779,11910,13187,15473,18340,21412,23273,24172,25234,25655,10517.51904,0.409959814461119
