"","pop","male_pop","white_pop","hisp_pop","med_age","black_pop","asian_pop","nonfluent_english_pop","pov","inc_under10","inc_10to15","inc_15to20","inc_20to25","inc_25to30","inc_30to35","inc_35to40","inc_40to45","inc_45to50","inc_50to60","inc_60to75","inc_75to100","inc_100to125","inc_125to150","inc_150to200","inc_over200","medianinc","ed_LThighschool","ed_college","year","whiteshare","hispshare","asianshare","blackshare","maleshare","nonfluentshare","LThighschoolshare","collegeshare","poverty_rate","zip_code"
"5506",36024,17398,17636,5095,43.3,1447,10331,910,2597,634,246,312,222,290,313,370,403,348,529,929,1570,1562,1153,1573,1719,98831,762,10872,2014,48.9562513879636,14.1433488785254,28.6781034865645,4.01676660004441,48.2955807239618,2.52609371530091,3.89969293756397,55.639713408393,7.20908283366644,"91326"
"5507",2708,1124,908,848,19.8,371,479,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6,149,2014,33.5302806499261,31.314623338257,17.6883308714919,13.7001477104874,41.506646971935,0.443131462333826,2.09059233449477,51.9163763066202,0,"91330"
"5508",102367,50898,4406,89237,30.8,3446,5014,34282,21388,1117,1231,1335,1272,1487,1182,1041,1022,1190,2206,2549,3311,1642,990,541,191,51345,24380,4384,2014,4.30412144538767,87.173600867467,4.89806285228638,3.36631922396866,49.7211015268592,33.4893080777985,46.3084316295325,8.32716014207837,20.8934519913644,"91331"
"5509",77952,37834,23373,41553,35.8,2182,9343,16365,15049,1613,1726,1161,1400,1095,1244,891,1138,972,1793,2188,3064,1951,1156,1100,660,51398,10388,9682,2014,29.9838362068966,53.3058805418719,11.9855808702791,2.79915845648604,48.5349958949097,20.9936884236453,24.6131974884492,22.9404099040398,19.3054700328407,"91335"
"5510",35455,18357,1995,31987,31.4,974,405,11235,6312,385,484,458,406,433,371,346,316,451,973,1007,1015,654,551,290,133,55217,7353,1924,2014,5.62685093780849,90.2185869411931,1.14229304752503,2.74714426738119,51.7754900578198,31.6880552813425,39.7094561754064,10.3904520170654,17.8028486814272,"91340"
"5511",91701,45481,12868,68783,34.1,3779,5387,21221,15326,964,1121,926,1167,1031,1101,1245,1141,1138,1893,2800,3650,2248,1488,1302,572,60899,13694,8175,2014,14.0325623493746,75.0079061297042,5.87452699534356,4.12100195199616,49.5970600102507,23.141514269201,28.889076410278,17.2461077591663,16.7130129442427,"91342"
"5512",61976,31564,12752,37322,33.3,2353,8472,13696,13874,979,987,931,926,797,883,669,836,803,1261,1766,1943,1354,957,1113,724,55238,9253,7694,2014,20.5757067251839,60.2200851942687,13.6698076674842,3.79663095391765,50.9293920227185,22.0988769846392,27.9268403102647,23.2215615851266,22.3860849361043,"91343"
"5513",53165,26184,24605,15938,41.3,2223,8340,3221,4434,539,589,651,502,632,531,605,741,668,1069,1592,2481,2006,1369,1543,1367,77247,2421,10434,2014,46.2804476629361,29.9783692278755,15.6870121320418,4.18132229850466,49.2504467224678,6.05849713157152,8.41794158553547,36.2795549374131,8.34007335653155,"91344"
"5514",18196,8710,3635,12167,39.5,396,1893,3531,2019,314,170,194,212,347,186,212,131,258,544,554,746,438,362,367,114,60148,2153,2040,2014,19.9769180039569,66.8663442514838,10.4033853594197,2.17630248406243,47.8676632226863,19.4053638162233,22.6750921537651,21.4849921011058,11.0958452407122,"91345"
"5515",35826,17811,20294,9364,36.4,805,3801,1681,1815,254,244,237,275,210,212,280,250,404,562,969,1818,1515,1290,1535,1059,97921,965,7195,2014,56.6460112767264,26.1374420811701,10.609613130129,2.24697147323173,49.7152905710936,4.69212303913359,4.92522839789721,36.7222987801766,5.06615307318707,"91350"
"5516",32433,15992,14582,13208,36,930,2305,3843,4168,313,317,447,337,501,442,451,396,322,795,1019,1585,1106,969,713,426,70858,2739,4133,2014,44.9603798600191,40.7239539974717,7.10695896155151,2.86744981962816,49.3078037801005,11.8490426417538,15.4301166131486,23.2831953129401,12.8511084389357,"91351"
"5517",46874,23140,8637,33314,32.9,1036,3566,13070,9506,724,943,826,771,558,617,684,689,458,1134,1097,1620,894,382,586,352,49088,8613,3390,2014,18.4259930878525,71.0713828561676,7.60762896275121,2.21018048385032,49.3663864829116,27.8832615095789,34.5279615153337,13.5898977751052,20.2798993045185,"91352"
"5518",29034,14603,16292,4695,38.5,1429,5182,553,1251,208,124,200,225,166,94,194,204,115,455,602,1489,1642,1043,1333,1476,111098,292,8090,2014,56.1135220775642,16.1706964248812,17.8480402286974,4.92181580216298,50.2962044499552,1.9046634979679,1.83198444068009,50.7560072777464,4.30874147551147,"91354"
"5519",33635,16492,20310,7290,38.8,572,3857,859,2012,425,532,329,163,471,353,217,315,346,844,1182,2294,1494,902,1339,1468,89596,772,7966,2014,60.383529061989,21.6738516426342,11.4672216441207,1.70060948416828,49.0322580645161,2.55388731975621,4.21305391835844,43.4730408207815,5.98186412962688,"91355"
"5520",29847,14407,20095,5561,41.8,1207,1902,1725,3748,679,600,369,446,373,361,345,466,464,887,1003,1404,913,624,820,1567,69148,1059,7650,2014,67.3266995007873,18.6316882768787,6.37249974871846,4.04395751666834,48.2695078232318,5.77947532415318,6.469546093225,46.7346814099823,12.5573759506818,"91356"
"5521",44208,20863,29165,9434,41.5,401,3702,2985,3994,594,523,547,441,312,501,336,558,330,779,1236,1855,1772,1422,1766,2031,91617,2369,9632,2014,65.9722222222222,21.3400289540355,8.37404994571118,0.907075642417662,47.1928157799493,6.75217155266015,10.6342864838174,43.2374197602909,9.03456387984075,"91360"
"5522",20266,9953,16480,1772,48.6,204,1173,390,1148,316,213,269,176,254,310,215,254,201,416,445,948,807,755,817,1876,103306,202,6406,2014,81.3184644231718,8.74370867462746,5.78801934274154,1.00661205960722,49.1118128885819,1.92440540807263,1.96766023767777,62.4001558542762,5.66466002171124,"91361"
"5523",35564,17349,25498,5194,43.3,557,3361,1039,1937,505,387,556,321,208,288,421,334,225,691,967,1821,1516,1169,1612,2522,100747,1035,10885,2014,71.6960971769205,14.6046563941064,9.45056799010235,1.56619052974918,48.7824766617928,2.92149364525925,5.36964980544747,56.4721141374838,5.44651895174896,"91362"
"5524",26975,13388,19028,3322,42.3,1690,1976,222,1982,447,179,284,261,460,282,251,279,386,526,788,1278,1373,752,1108,1585,93919,491,7878,2014,70.5393883225209,12.3151065801668,7.32530120481928,6.26506024096386,49.631139944393,0.822984244670992,3.38387319090283,54.2935906271537,7.34754402224282,"91364"
"5525",42029,20969,28055,4509,40.8,2210,5176,569,3865,1049,590,605,430,467,348,862,569,390,1268,1798,2194,1733,1195,1638,2148,77152,624,13066,2014,66.7515287063694,10.7283066454115,12.3153060981703,5.25827404887102,49.8917414166409,1.35382711936996,2.65611033073682,55.6165666368706,9.19603131171334,"91367"
"5526",0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91371"
"5527",14512,6956,11089,1013,41.4,44,1951,89,826,185,50,39,107,131,38,0,142,126,213,435,686,582,487,559,1398,117326,113,5067,2014,76.4126240352812,6.98042998897464,13.444046306505,0.303197353914002,47.9327453142227,0.613285556780595,1.3923114834894,62.4322326269098,5.69184123484013,"91377"
"5528",20296,9969,11436,3299,37.2,930,4177,305,826,104,134,78,58,103,159,199,206,158,333,515,734,796,757,818,1375,114608,398,5757,2014,56.346078044935,16.2544343713047,20.5804099329917,4.5821836815136,49.1180528182893,1.50275916436736,3.69579348128888,53.4590026929149,4.06976744186047,"91381"
"5529",28949,17691,12921,10807,32.7,1849,1799,2293,2150,167,151,143,154,198,293,164,133,224,311,571,875,1085,771,1102,566,102273,3116,4006,2014,44.633666102456,37.3311686068603,6.21437700784138,6.38709454558016,61.1109192027359,7.92082628070054,18.9422492401216,24.3525835866261,7.42685412276763,"91384"
"5530",42518,20996,17927,15145,33.9,2440,4880,3190,4468,562,327,230,285,543,456,398,420,422,721,1624,2529,1655,1052,1227,990,82076,2530,7262,2014,42.1633190648666,35.6202079119432,11.4774918857895,5.73874594289477,49.3814384495978,7.50270473681735,10.7622936872554,30.8916113663434,10.5084905216614,"91387"
"5531",19691,9901,12990,4045,41.6,268,1180,726,1102,157,44,115,135,145,120,166,169,144,312,426,966,832,719,882,911,105659,611,4213,2014,65.9692245188157,20.5423797674064,5.99258544512722,1.36102788075771,50.2818546544106,3.68696358742573,5.5359246171967,38.1716046027,5.59646539027982,"91390"
"5532",40503,20381,17038,17984,35.1,2594,2102,7458,9377,966,1143,956,773,917,687,680,737,538,1088,1425,1476,1110,596,829,700,48994,4991,7612,2014,42.0660198010024,44.4016492605486,5.18973903167667,6.40446386687406,50.3197294027603,18.4134508554922,20.8053691275168,31.7312101379799,23.1513715033454,"91401"
"5533",70781,34897,6095,51332,30.5,1861,10857,21969,19731,1264,1494,1655,1221,1533,1175,1116,1072,749,1751,1470,1754,928,693,477,147,39009,14417,5907,2014,8.61106794196182,72.5222870544355,15.3388621240163,2.62923665955553,49.3027789943629,31.0379904211582,38.9480224767668,15.9579641236222,27.8761249487857,"91402"
"5534",24353,11974,18207,2051,41.6,1078,1969,267,2199,528,492,353,389,426,726,456,519,269,628,924,1386,981,650,1010,1718,75334,281,9458,2014,74.7628628916355,8.42196033342915,8.08524617090297,4.42655935613682,49.1684802693713,1.09637416334743,1.86884809789838,62.902367650971,9.02968833408615,"91403"
"5535",53406,26451,14082,31768,32.4,2232,4459,16235,13452,1317,1320,1323,1387,1304,1159,972,899,889,1011,1406,1666,866,365,474,390,38162,8961,5612,2014,26.367823840018,59.4839531138823,8.3492491480358,4.17930569598921,49.5281429052915,30.3992060817137,30.7832360013741,19.278598419787,25.1881811032468,"91405"
"5536",53528,27164,15771,28854,34.3,2857,4636,11898,10792,1103,1178,1022,1003,882,900,889,866,779,1711,1442,2148,1373,779,728,584,50381,6963,7279,2014,29.4630847406965,53.9044985801823,8.66088775967718,5.33739351367509,50.7472724555373,22.2276191899567,23.1083233771406,24.1570423470065,20.1614108503961,"91406"
"5537",24146,12302,8685,12233,35,1184,1671,4972,5180,642,695,824,674,638,453,456,482,272,729,827,973,542,588,314,314,43758,3353,4493,2014,35.9686904663298,50.6626356332312,6.92040089455811,4.90350368591071,50.9483972500621,20.5914023026588,23.5281734615115,31.5276120973967,21.4528286258594,"91411"
"5538",32130,15569,22654,4408,38.1,1283,2194,643,2732,613,353,544,621,401,611,490,561,559,1060,1473,1880,1274,809,1290,2207,75671,753,11927,2014,70.5073140367258,13.7192654839714,6.82850918145036,3.99315281668223,48.4562713974479,2.00124494242141,3.69027199215878,58.4513599607939,8.50295673825086,"91423"
"5539",14563,6933,12279,626,47,202,1160,177,794,277,133,196,102,101,78,85,113,63,251,172,469,674,387,508,1919,128060,96,5090,2014,84.316418320401,4.29856485614228,7.96539174620614,1.38707683856348,47.6069491176269,1.2154089129987,1.29554655870445,68.6909581646424,5.45217331593765,"91436"
"5540",19829,9292,12603,3490,38.8,481,2273,654,2669,456,296,598,404,388,402,424,274,154,344,898,1109,689,304,519,401,62500,851,5008,2014,63.5584245297292,17.6004841393918,11.4630087245953,2.42574007766403,46.8606586312976,3.29819960663674,7.16752295123389,42.1797355344058,13.4600837157698,"91501"
"5541",12605,5822,6195,4464,36.4,306,1160,1568,2493,454,792,412,340,229,117,279,144,200,476,528,495,440,49,189,109,40208,1144,2572,2014,49.1471638238794,35.4145180483935,9.20269734232448,2.42760809202697,46.1880206267354,12.4395081316938,16.5365712633709,37.1783752529633,19.7778659262198,"91502"
"5542",25544,11977,13776,6666,39.1,362,3953,1642,2167,236,224,481,321,358,478,425,484,358,654,844,1210,899,679,905,720,71296,1448,5786,2014,53.9304729094895,26.0961478233636,15.4752583777012,1.41716254306295,46.8877231443783,6.42812402129659,9.81029810298103,39.2005420054201,8.48340119010335,"91504"
"5543",31133,15071,17944,8390,38,657,2969,1735,2206,680,429,383,455,462,510,345,519,379,1009,1131,2090,1582,1007,1251,780,77679,1235,8409,2014,57.6365913981948,26.9488966691292,9.53650467349757,2.11030096681977,48.4084412038673,5.57286480583304,6.50890692526615,44.3185411615895,7.08572896926091,"91505"
"5544",18428,9113,10298,4933,42.8,323,1996,1323,1228,314,280,302,359,203,249,311,348,210,589,627,1004,691,663,641,525,70408,765,4717,2014,55.8823529411765,26.7690471022357,10.8313436075537,1.75276752767528,49.4519209897981,7.17929238115911,7.1918774090439,44.3452101156341,6.66377252007814,"91506"
"5545",38781,20160,15220,15901,32.5,3455,2985,5925,8345,1020,1418,860,991,772,1016,906,813,755,1252,1687,1773,1136,677,749,549,47202,4142,9038,2014,39.2460225368093,41.0020370800134,7.69706815193007,8.90900183079343,51.9842190763518,15.2781001005647,16.8744398272631,36.8206632445205,21.5182692555633,"91601"
"5546",18315,8882,12014,2949,37.1,1245,1198,344,2010,446,301,268,506,403,540,261,516,287,787,830,1137,1007,564,576,795,63544,327,7300,2014,65.5965055965056,16.1015561015561,6.54108654108654,6.7977067977068,48.4957684957685,1.87824187824188,2.53921416369001,56.6858207796242,10.974610974611,"91602"
"5547",29072,13906,21424,2895,40.1,1774,2151,304,2190,709,328,389,490,448,441,384,398,298,841,1116,1809,1451,911,1127,2777,90528,514,11866,2014,73.6929003852504,9.95803522289488,7.39887176664832,6.1020913593836,47.8329664281783,1.04567969179967,2.76403527640353,63.8094213809421,7.53302146395157,"91604"
"5548",56060,27599,12837,35487,33.5,2148,5100,15286,13349,1210,1165,1180,1155,992,845,712,698,745,1136,1394,1849,1119,597,397,301,43707,10042,5702,2014,22.8986799857296,63.3018194791295,9.09739564752051,3.83160899036746,49.2311808776311,27.2672136996076,33.0394156741462,18.7602816345331,23.8119871566179,"91605"
"5549",45467,22866,15035,25617,34.8,2191,2549,11057,9356,996,1220,1359,1060,923,881,802,644,726,1415,1370,1617,807,484,495,338,42195,7496,5521,2014,33.0679393846086,56.3419623023292,5.60626388369587,4.81887962698221,50.2914201508787,24.3187366661535,29.383403237819,21.6416447806828,20.577561748081,"91606"
"5550",29591,14225,18240,6228,37.6,2416,1784,1815,3916,1053,736,703,752,756,690,424,641,503,1210,1199,1255,1084,465,696,1155,52274,1220,8693,2014,61.6403636240749,21.0469399479571,6.02886012638978,8.16464465546957,48.0720489337974,6.1336217093035,6.60459073191858,47.0604157644002,13.2337535061336,"91607"
"5551",0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91608"
"5552",40822,20440,20449,13746,39.3,2070,3358,1745,3244,568,356,493,347,410,471,385,475,388,1297,1299,1591,1570,1200,1685,778,76994,1515,6947,2014,50.0930870608985,33.6730194502964,8.22595659203371,5.07079515947283,50.0710401254226,4.27465582284063,6.70057496682884,30.7253427686864,7.9466954093381,"91701"
"5553",60475,29719,10871,41601,28.7,1485,5364,12562,9842,770,538,653,978,701,817,801,723,534,1252,1672,2054,1242,662,655,355,54769,7427,4836,2014,17.976023150062,68.7904092600248,8.86978090119884,2.45556014882183,49.1426209177346,20.7722199255891,25.4401589367678,16.5650476125231,16.2744935923936,"91702"
"5554",77692,38798,2738,60695,31.9,1154,12729,19921,13130,821,785,768,1075,1140,1114,1107,906,855,1827,2065,2522,1372,537,540,326,51234,14742,4680,2014,3.52417237295989,78.1225866241054,16.3839262729753,1.4853524172373,49.9382175770993,25.6409926375946,36.7594254937163,11.6696588868941,16.9000669309581,"91706"
"5555",3447,925,805,957,36.4,353,925,116,76,9,2,13,8,18,0,7,0,0,27,25,38,77,63,79,32,118750,607,466,2014,23.3536408471134,27.763272410792,26.8349289237018,10.240789091964,26.8349289237018,3.36524514070206,25.0515889393314,19.2323565827487,2.20481578183928,"91708"
"5556",76187,37918,24444,22052,37.1,3217,24259,3087,4748,835,362,408,381,485,549,592,782,482,1424,2015,3610,3341,2339,2779,2655,97609,2426,19698,2014,32.0842138422566,28.9445705960334,31.8413902634308,4.22250515179755,49.7696457400869,4.05187236667673,5.66584146854127,46.0040170021953,6.23203433656661,"91709"
"5557",83042,45336,20450,46524,34.3,4175,9005,8258,8092,1012,740,838,796,388,725,892,610,886,1944,2562,3637,2667,1708,1423,936,71825,9497,10007,2014,24.6260928205005,56.024662219118,10.8439103104453,5.02757640711929,54.5940608366851,9.94436550179427,20.5167534403422,21.6185270798678,9.74446665542737,"91710"
"5558",36484,17482,20595,7749,39.8,1629,5537,723,2535,576,281,249,347,523,301,321,280,592,517,1209,1358,1389,962,1469,1719,89508,877,9716,2014,56.4494024777985,21.23944742901,15.176515732924,4.46497094616818,47.9168950772942,1.98169060410043,5.18842808968822,57.4809205466485,6.94825128823594,"91711"
"5559",36352,17974,7430,24022,34.4,809,3645,4244,4210,336,304,320,492,244,422,503,672,585,892,1005,1705,1022,956,502,209,63740,3299,3658,2014,20.4390404929577,66.0816461267606,10.0269586267606,2.22546214788732,49.4443221830986,11.674735915493,17.487410548635,19.3904055128545,11.5812059859155,"91722"
"5560",20010,9847,5285,11226,33.3,851,2299,1389,2747,211,287,237,384,290,395,417,260,254,380,825,920,492,321,464,162,60532,1351,2504,2014,26.4117941029485,56.1019490254873,11.4892553723138,4.25287356321839,49.2103948025987,6.94152923538231,12.5744601638124,23.3060312732688,13.728135932034,"91723"
"5561",25405,12641,8508,12802,37.6,1050,2699,1737,2470,359,253,346,190,184,346,253,285,219,779,796,1001,1221,556,725,550,75420,1299,3761,2014,33.4894705766581,50.391655185987,10.6238929344617,4.13304467624483,49.7579216689628,6.83723676441645,9.84016362396788,28.4902658889478,9.72249557173785,"91724"
"5562",66979,32962,23360,26795,32.5,7342,7647,4313,7393,1151,574,1015,1132,963,1112,987,1023,865,1994,2798,3212,2651,1452,1353,537,61952,3824,10866,2014,34.876603114409,40.005076217919,11.4170113020499,10.9616446946058,49.2124397199122,6.43933173084101,10.0536333999369,28.5676727310969,11.0377879633915,"91730"
"5563",29209,14911,1547,19233,36.3,125,8217,8269,5889,456,778,757,784,446,643,759,458,304,668,680,686,403,241,153,97,36955,5950,1866,2014,5.29631278030744,65.8461433119929,28.1317402170564,0.427950289294396,51.0493341093499,28.3097675374029,37.579738520811,11.7855112739216,20.1615940292376,"91731"
"5564",63849,31276,2846,42157,33.7,442,17870,17081,15362,848,1037,1398,1092,1201,1220,932,815,963,1296,1405,1651,1003,581,392,228,41485,12944,4213,2014,4.45739165844414,66.02609281273,27.9879089727325,0.692258296919294,48.9843223856286,26.7521809268743,38.6007813198938,12.5637431783616,24.0598913060502,"91732"
"5565",43790,21684,1298,33636,33.7,64,8465,13559,9866,424,462,1008,828,588,927,873,662,481,842,1067,1135,557,357,205,98,40930,11345,2295,2014,2.96414706554008,76.8120575473853,19.3308974651747,0.146152089518155,49.5181548298698,30.9636903402603,48.8966468407896,9.89138867339022,22.5302580497831,"91733"
"5566",24759,11861,10773,8073,39,2076,2844,782,1313,163,114,258,117,144,249,246,220,269,323,681,1340,1106,1003,882,961,98407,562,5467,2014,43.5114503816794,32.6063249727372,11.4867320974191,8.38482975887556,47.9058120279494,3.15844743325659,4.01945358317837,39.1002717780003,5.30312209701523,"91737"
"5567",38009,19282,13262,12929,34,3692,6838,2176,1196,175,189,233,217,449,102,268,330,371,858,1019,1439,1852,1018,982,1806,100049,1465,8387,2014,34.8917361677497,34.0156278776079,17.990475939909,9.71348891052119,50.7300902417848,5.72495987792365,6.95367381811278,39.809189291817,3.14662316819701,"91739"
"5568",26324,12880,13024,9773,38.8,774,1893,1159,2812,333,144,295,375,313,391,390,366,211,748,1026,1265,915,535,697,225,67048,1613,3533,2014,49.4757635617687,37.1258167451755,7.19115635921592,2.94028263181887,48.9287342349187,4.40282631818873,11.1680398809112,24.4616769369245,10.6822671326546,"91740"
