"","year","county","zip_code","SASH_sys_installed","SASH_avg_size_DC","SASH_avg_incentive","SASH_avg_syscost","total_sys_installed","total_avg_size_DC","SASH_installations_share","county_medianinc","pop","med_age","pov","inc_under10","inc_over200","medianinc","ed_LThighschool","ed_college","whiteshare","hispshare","asianshare","blackshare","maleshare","nonfluentshare","LThighschoolshare","collegeshare","poverty_rate","SASH_install_rate_10000","total_install_rate_10000","inc_threshold","inc_under15","inc_under20","inc_under25","inc_under30","inc_under35","inc_under40","inc_under45","inc_under50","inc_under60","inc_under75","inc_under100","inc_under125","inc_under150","inc_under200","total_hh","eligible_hh","eligibilityshare"
"7397",2015,"Santa Cruz","95041",0,0,0,0,2,0,0,67256,222,36.3,0,0,0,84000,0,72,100,0,0,0,71.6216216216216,0,0,63.716814159292,0,0,90.0900900900901,53804.8,0,0,0,0,8,8,17,17,17,25,35,62,62,62,62,17,0.274193548387097
"7398",2015,"Santa Cruz","95060",0,0,0,0,201,0,0,67256,46695,34.8,11726,1865,1873,62581,1869,11966,69.2793660991541,17.7813470392976,5.86144126780169,2.19295427775993,50.0952992825784,4.80351215333547,7.84404247282495,50.2203382717086,25.1118963486455,0,43.0452939286862,53804.8,2698,3581,4455,5104,5833,6445,7081,7643,8780,10640,12361,14103,14999,16418,18291,8075.60576,0.441507066863485
"7399",2015,"Santa Cruz","95062",0,0,0,0,160,0,0,67256,37132,39.3,5185,855,915,63574,2096,9383,69.6245825702898,23.5780458903372,2.90315630722827,0.780997522352688,50.3985780458903,7.96348163309275,9.48459206298928,42.4589347934296,13.9636970806851,0,43.089518474631,53804.8,1531,2242,3002,3670,4288,4937,5438,6040,7101,8481,10270,11903,12882,14031,14946,6443.68928,0.431131358222936
"7400",2015,"Santa Cruz","95064",0,0,0,0,3,0,0,67256,9385,19.4,298,102,39,60192,17,400,36.2919552477357,29.3873201917954,25.2743740010655,2.35482152370804,45.039957378796,0.660628662759723,2.57575757575758,60.6060606060606,3.17527970165157,0,3.19659030367608,53804.8,122,133,137,143,158,163,175,175,215,259,285,327,356,393,432,190.2192,0.440322222222222
"7401",2015,"Santa Cruz","95065",0,0,0,0,54,0,0,67256,8804,42.3,578,122,503,91607,455,2217,67.7987278509768,25.0227169468423,2.78282598818719,1.45388459791004,50.6360745115856,8.39391185824625,9.83783783783784,47.9351351351351,6.56519763743753,0,61.3357564743299,53804.8,220,260,371,410,484,544,594,709,862,1224,1704,2073,2302,2629,3132,767.21344,0.244959591315453
"7402",2015,"Santa Cruz","95066",0,0,0,0,67,0,0,67256,15670,41.8,977,277,1064,106462,185,4415,79.5660497766433,9.20229738353542,4.77983407785578,0.689215060625399,48.5896617740906,1.06573069559668,2.16627634660422,51.6978922716628,6.23484365028717,0,42.7568602425016,53804.8,402,530,692,861,991,1125,1218,1339,1617,1985,2575,3436,4007,4733,5797,1444.77344,0.249227779886148
"7403",2015,"Santa Cruz","95073",0,0,0,0,58,0,0,67256,11265,44,1403,373,506,76779,374,2441,72.7119396360408,18.3399911229472,3.76387039502885,0.434975588104749,49.8357745228584,3.02707501109632,6.01576322985363,39.2633102782693,12.4545051043054,0,51.4869063470928,53804.8,468,642,755,902,1086,1235,1402,1506,1681,2004,2519,2881,3140,3576,4082,1572.584,0.385248407643312
"7404",2015,"Santa Cruz","95076",2,4.225,15920.235,23313.985,295,4.225,0.00677966101694915,67256,84779,32.4,14394,1115,1053,55019,16198,6183,24.2394932707392,71.0116892154897,3.07741303860626,0.332629542693356,50.5879993866406,30.8283891057927,38.0011730205279,14.5055718475073,16.9782611259864,0.235907477087486,34.7963528704042,53804.8,2160,3180,4592,5591,6651,7948,9236,10295,12310,14790,17676,19490,20581,21893,22946,11061.6672,0.482073877800052
"7405",2015,"Shasta","96001",0,0,0,0,58,0,0,44620,34597,41.8,5949,1071,515,46281,1217,5075,79.8335115761482,8.83313582102494,2.39038066884412,1.44232158857704,48.4753013267046,1.23710148278752,6.86407219402143,28.6238014664411,17.1951325259416,0,16.7644593461861,35696,2304,2900,3625,4270,5082,5939,6553,7029,7891,9212,10625,11543,12143,12882,13397,5201.2944,0.388243218631037
"7406",2015,"Shasta","96002",0,0,0,0,43,0,0,44620,32958,40,5296,842,305,44548,1603,3369,76.5762485587718,9.6243704108259,5.32799320347108,1.49584319436859,49.438679531525,1.14691425450573,9.95034140285537,20.9124767225326,16.0689362218581,0,13.0469081861763,35696,1532,2422,3223,4163,4926,5553,6281,7027,8076,9436,10434,11415,11765,12163,12468,5013.2784,0.402091626564004
"7407",2015,"Shasta","96003",0,0,0,0,113,0,0,44620,44714,39.7,7922,1358,520,46123,1836,5028,82.8375900165496,7.87449121080646,3.5492239567026,1.04441561926913,48.5776266941003,0.706713780918728,8.28220858895705,22.6813424756406,17.7170461153106,0,25.2717269758912,35696,2487,3567,4747,5665,6692,7604,8699,9293,10781,12709,14744,15935,16440,17196,17716,6818.9504,0.384903499661323
"7408",2015,"Shasta","96007",0,0,0,0,128,0,0,44620,23130,41,4866,513,73,38171,1622,1145,81.9974059662776,11.6774751405102,0.95114569822741,0.436662343277129,49.6022481625594,1.42239515780372,13.4561141529783,9.49892151982744,21.0376134889754,0,55.3393860786857,35696,1420,2165,2917,3538,4052,4674,5159,5634,6444,7350,8287,8559,8731,8896,8969,4138.5824,0.461431865313859
"7409",2015,"Shasta","96008",0,0,0,0,11,0,0,44620,1108,50,95,9,17,58942,93,120,80.8664259927798,12.0036101083032,0,0.631768953068592,53.158844765343,0,15.7894736842105,20.3735144312394,8.57400722021661,0,99.2779783393502,35696,39,55,71,84,107,107,128,152,202,262,343,348,372,376,393,107,0.272264631043257
"7410",2015,"Shasta","96013",8,2.7625,13046.06625,13046.06625,12,2.7625,0.666666666666667,44620,4111,44.9,927,156,25,37586,310,262,88.007783994162,9.31646801264899,0,0.827049379712965,50.6689369982973,1.80004864996351,15.2859960552268,12.9191321499014,22.5492580880564,19.4599854050109,29.1899781075164,35696,307,449,582,724,849,915,1108,1124,1234,1405,1507,1594,1668,1693,1718,858.1872,0.499526891734575
"7411",2015,"Shasta","96016",0,0,0,0,1,0,0,44620,573,56.1,85,0,0,87065,0,8,96.3350785340314,2.09424083769634,0,0,51.8324607329843,0,0,2.7972027972028,14.8342059336824,0,17.4520069808028,35696,27,27,34,34,91,91,92,92,92,92,156,186,222,222,222,91,0.40990990990991
"7412",2015,"Shasta","96019",0,0,0,0,0,0,NA,44620,10126,40.8,1988,399,35,42287,719,695,76.4368951214695,13.5492790835473,1.20481927710843,0.938178945289354,49.802488643097,1.26407268417934,13.0537400145243,12.6180101670298,19.6326288761604,0,0,35696,669,1005,1304,1476,1707,1849,1993,2210,2497,2900,3316,3651,3723,3824,3859,1726.7664,0.447464731795802
"7413",2015,"Shasta","96022",0,0,0,0,194,0,0,44620,17736,41.5,3230,316,244,53847,1294,1527,84.8556608028868,9.87257555254849,0.30446549391069,0.197338746053225,49.1542625169147,3.40550293188994,13.5625196520281,16.004611675925,18.2115471357691,0,109.382047812359,35696,710,1054,1580,1830,2113,2514,2631,2952,3547,4198,5044,5593,5907,6088,6332,2168.8192,0.342517245735944
"7414",2015,"Shasta","96028",0,0,0,0,5,0,0,44620,1635,37.9,150,56,7,33950,44,88,80.2446483180428,14.2507645259939,0.122324159021407,0,48.7461773700306,3.85321100917431,5.5766793409379,11.1533586818758,9.1743119266055,0,30.5810397553517,35696,73,98,154,244,301,332,380,388,426,465,488,507,507,574,581,305.3152,0.525499483648881
"7415",2015,"Shasta","96033",0,0,0,0,0,0,NA,44620,580,50.8,150,41,0,28816,36,44,93.9655172413793,1.03448275862069,0.862068965517241,0,55.8620689655172,0,10.0558659217877,12.2905027932961,25.8620689655172,0,0,35696,59,80,102,133,145,160,165,175,198,206,222,241,241,248,248,147.088,0.593096774193548
"7416",2015,"Shasta","96040",0,0,0,0,1,0,0,44620,292,67,56,0,0,36292,77,28,56.1643835616438,35.6164383561644,0,0,54.4520547945205,26.3698630136986,65.2542372881356,23.728813559322,19.1780821917808,0,34.2465753424658,35696,24,32,32,56,56,116,125,138,146,174,174,174,174,174,174,64.352,0.36983908045977
"7417",2015,"Shasta","96047",0,0,0,0,9,0,0,44620,783,50.4,232,31,0,38750,49,71,90.9323116219668,1.02171136653895,0.127713920817369,0,53.7675606641124,0.766283524904214,11.8072289156626,17.1084337349398,29.6296296296296,0,114.942528735632,35696,77,116,136,152,166,176,194,210,234,266,285,304,313,348,348,167.392,0.481011494252874
"7418",2015,"Shasta","96051",0,0,0,0,2,0,0,44620,1304,50.2,395,97,0,42708,67,105,83.4355828220859,2.6840490797546,3.22085889570552,0,43.2515337423313,0,8.58974358974359,13.4615384615385,30.2914110429448,0,15.3374233128834,35696,127,163,186,222,236,255,287,322,372,408,429,481,500,552,552,238.6448,0.432327536231884
"7419",2015,"Shasta","96056",0,0,0,0,5,0,0,44620,1368,54.5,92,46,6,46766,34,141,91.0818713450292,8.04093567251462,0,0,47.5877192982456,4.31286549707602,4.24469413233458,17.6029962546816,6.72514619883041,0,36.5497076023392,35696,80,101,187,207,233,250,291,349,399,495,533,602,634,641,647,235.3664,0.36378114374034
"7420",2015,"Shasta","96062",0,0,0,0,16,0,0,44620,1245,47.9,116,22,43,63214,62,174,90.7630522088353,5.14056224899598,0,0,48.8353413654619,0,9.79462875197472,27.4881516587678,9.31726907630522,0,128.5140562249,35696,36,55,69,91,103,126,145,164,200,234,302,352,368,395,438,106.2016,0.242469406392694
"7421",2015,"Shasta","96065",0,0,0,0,0,0,NA,44620,445,53.7,31,3,3,36406,42,35,78.4269662921348,8.53932584269663,0,4.49438202247191,53.4831460674157,0,16.1538461538462,13.4615384615385,6.96629213483146,0,0,35696,7,13,33,54,84,92,92,99,119,145,167,171,174,174,177,85.1136,0.480867796610169
"7422",2015,"Shasta","96069",0,0,0,0,5,0,0,44620,758,52.9,183,53,2,37083,53,92,90.1055408970976,3.82585751978892,1.18733509234828,1.58311345646438,54.353562005277,2.37467018469657,11.3490364025696,19.7002141327623,24.1424802110818,0,65.9630606860158,35696,86,124,132,145,169,184,207,227,252,278,311,334,337,351,353,171.088,0.484668555240793
"7423",2015,"Shasta","96073",0,0,0,0,78,0,0,44620,4207,50.2,240,67,110,81094,51,733,89.9690991205134,4.04088424055146,0.713097218920846,0.118849536486808,48.1102923698598,0.3090087948657,2.38317757009346,34.2523364485981,5.70477775136677,0,185.40527691942,35696,82,129,213,256,273,311,355,415,488,621,971,1097,1241,1379,1489,278.2896,0.186896977837475
"7424",2015,"Shasta","96076",0,0,0,0,0,0,NA,44620,122,62.8,25,0,0,NA,2,7,87.7049180327869,1.63934426229508,1.63934426229508,8.19672131147541,67.2131147540984,0,3.03030303030303,10.6060606060606,20.4918032786885,0,0,35696,10,19,19,19,19,30,30,30,30,35,45,45,45,45,45,20.5312,0.456248888888889
"7425",2015,"Shasta","96084",0,0,0,0,4,0,0,44620,484,52.7,87,6,0,34732,11,44,71.6942148760331,2.06611570247934,4.54545454545455,0.826446280991736,44.4214876033058,0,3.9568345323741,15.8273381294964,17.9752066115703,0,82.6446280991736,35696,29,57,72,90,119,119,130,137,168,208,211,218,231,235,235,119,0.506382978723404
"7426",2015,"Shasta","96087",0,0,0,0,2,0,0,44620,521,53.9,41,18,16,30956,0,83,98.4644913627639,1.15163147792706,0,0,51.4395393474088,0,0,29.1228070175439,7.86948176583493,0,38.3877159309021,35696,36,70,76,135,152,186,191,197,228,228,256,262,267,267,283,156.7328,0.553826148409894
"7427",2015,"Shasta","96088",0,0,0,0,14,0,0,44620,4200,58.7,534,82,28,47088,193,331,83.9047619047619,5.52380952380952,2.54761904761905,0,53.3333333333333,0.738095238095238,9.50738916256158,16.3054187192118,12.7142857142857,0,33.3333333333333,35696,227,320,471,609,689,727,831,969,1142,1389,1576,1676,1759,1786,1814,694.2896,0.382739581036384
"7428",2015,"Shasta","96096",0,0,0,0,1,0,0,44620,771,51,164,13,15,57589,23,68,87.5486381322957,6.48508430609598,0.12970168612192,0.259403372243839,51.4915693904021,0.778210116731518,5.8974358974359,17.4358974358974,21.2710765239948,0,12.970168612192,35696,45,61,84,93,105,123,131,145,162,193,229,266,266,282,297,107.5056,0.361971717171717
"7429",2015,"Sierra","95936",0,0,0,0,0,0,NA,42833,224,35.7,11,11,0,NA,0,55,95.5357142857143,2.23214285714286,0,0,61.1607142857143,0,0,47.008547008547,4.91071428571429,0,0,34266.4,11,44,44,49,49,49,61,61,68,68,83,111,111,111,111,49,0.441441441441441
"7430",2015,"Sierra","96125",0,0,0,0,2,0,0,42833,242,62.6,10,0,33,137321,4,70,95.0413223140496,3.30578512396694,0,0,56.198347107438,0,2.16216216216216,37.8378378378378,4.13223140495868,0,82.6446280991736,34266.4,4,4,4,4,4,4,4,4,24,33,33,57,72,94,127,4,0.031496062992126
"7431",2015,"Siskiyou","96014",0,0,0,0,0,0,NA,37170,116,48.3,0,0,0,63125,0,9,58.6206896551724,24.1379310344828,17.2413793103448,0,62.0689655172414,0,0,14.0625,0,0,0,29736,0,0,0,0,21,21,21,21,25,43,71,71,71,71,71,0,0
"7432",2015,"Siskiyou","96025",0,0,0,0,0,0,NA,37170,2089,54,538,90,5,28241,124,234,79.4159885112494,9.90904739109622,2.68070847295357,3.01579703207276,54.4758257539493,2.48922929631403,11.2217194570136,21.1764705882353,25.7539492580182,0,0,29736,227,346,489,536,591,627,680,734,820,936,998,1014,1017,1029,1034,533.5184,0.515975241779497
"7433",2015,"Siskiyou","96027",0,0,0,0,2,0,0,37170,2464,53.9,367,57,33,43287,147,283,87.2159090909091,4.4237012987013,0.811688311688312,0.689935064935065,51.8262987012987,0.0811688311688312,12.1688741721854,23.4271523178808,14.8944805194805,0,8.11688311688312,29736,134,201,263,363,443,483,584,664,729,850,993,998,1013,1013,1046,357.72,0.341988527724665
"7434",2015,"Siskiyou","96032",0,0,0,0,2,0,0,37170,2345,42,512,65,6,43203,130,261,75.181236673774,8.78464818763326,4.47761194029851,1.4498933901919,55.863539445629,1.74840085287846,11.7860380779692,23.6627379873073,21.8336886993603,0,8.52878464818763,29736,129,155,271,323,351,427,468,544,673,728,800,831,874,884,890,320.2544,0.359836404494382
"7435",2015,"Siskiyou","96034",0,0,0,0,1,0,0,37170,255,56.4,75,10,0,32045,9,28,88.6274509803922,8.62745098039216,0,0,46.2745098039216,0,6.20689655172414,19.3103448275862,29.4117647058824,0,39.2156862745098,29736,51,52,59,62,77,86,87,87,94,120,138,140,142,142,142,61.8416,0.435504225352113
"7436",2015,"Siskiyou","96037",0,0,0,0,0,0,NA,37170,180,62.3,97,0,0,29286,14,0,80,0,0,0,41.1111111111111,0,12.7272727272727,0,53.8888888888889,0,0,29736,10,18,28,35,58,58,58,58,66,66,66,66,66,66,66,34.6304,0.52470303030303
"7437",2015,"Siskiyou","96038",0,0,0,0,0,0,NA,37170,636,43.3,105,26,4,42045,16,55,87.2641509433962,3.61635220125786,0,0,46.0691823899371,0.943396226415094,5.4421768707483,18.7074829931973,16.5094339622642,0,0,29736,51,63,80,108,116,122,143,153,177,201,245,258,258,258,262,106.5216,0.406570992366412
"7438",2015,"Siskiyou","96044",0,0,0,0,0,0,NA,37170,962,51,161,21,2,35500,33,54,87.8378378378378,5.09355509355509,0.311850311850312,0,52.3908523908524,0.207900207900208,8.04878048780488,13.1707317073171,16.7359667359667,0,0,29736,31,79,148,182,207,241,284,301,343,372,389,401,418,418,420,180.2048,0.429059047619048
"7439",2015,"Siskiyou","96050",0,0,0,0,0,0,NA,37170,411,57.6,130,44,2,33929,35,37,85.6447688564477,5.59610705596107,0.48661800486618,1.21654501216545,53.0413625304136,0,18.3246073298429,19.3717277486911,31.6301703163017,0,0,29736,64,86,94,97,107,126,133,135,150,163,193,200,206,206,208,96.8416,0.465584615384615
"7440",2015,"Siskiyou","96057",0,0,0,0,1,0,0,37170,1348,53.5,276,66,5,40034,44,110,87.0178041543027,8.30860534124629,0.0741839762611276,0.0741839762611276,50.8160237388724,0,6.32183908045977,15.8045977011494,20.4747774480712,0,7.41839762611276,29736,118,160,215,252,280,305,346,372,432,517,578,603,603,606,611,250.0464,0.40924124386252
"7441",2015,"Siskiyou","96058",0,0,0,0,0,0,NA,37170,806,46.2,145,6,3,36167,151,127,48.5111662531017,45.7816377171216,0,1.48883374689826,57.4441687344913,19.8511166253102,36.2980769230769,30.5288461538462,17.9900744416873,0,0,29736,45,60,64,111,124,157,170,175,197,219,248,254,270,273,276,108.5184,0.393182608695652
"7442",2015,"Siskiyou","96064",0,0,0,0,5,0,0,37170,5001,42.6,968,107,39,44236,280,323,81.7236552689462,10.6378724255149,0.539892021595681,0.359928014397121,50.5298940211958,1.37972405518896,11.0803324099723,12.781954887218,19.3561287742451,0,9.99800039992002,29736,252,400,542,653,795,910,1004,1130,1348,1554,1774,1840,1898,1936,1975,647.1392,0.327665417721519
"7443",2015,"Siskiyou","96067",0,0,0,0,6,0,0,37170,6991,53.9,1208,316,115,39830,195,1247,88.8284937777142,7.09483621799456,0.572164211128594,0,46.2165641539122,0.572164211128594,5.25181793697818,33.5847023969836,17.2793591760835,0,8.58246316692891,29736,628,837,1151,1288,1457,1686,1779,1886,2182,2437,2814,2927,3092,3246,3361,1280.7664,0.381067063373996
"7444",2015,"Siskiyou","96094",0,0,0,0,4,0,0,37170,6145,44.4,1292,230,40,43750,236,740,76.7778681855167,12.6281529698942,1.72497965825875,4.62164361269325,49.2595606183889,1.82262001627339,7.66482624228646,24.0337772003897,21.0252237591538,0,6.5093572009764,29736,430,678,816,941,1091,1206,1338,1506,1741,2025,2308,2456,2517,2580,2620,934.4,0.356641221374046
"7445",2015,"Siskiyou","96097",0,0,0,0,2,0,0,37170,9860,43.4,2903,496,55,32272,737,828,75.4158215010142,9.07707910750507,2.71805273833671,1.77484787018256,48.052738336714,1.44016227180527,15.3445763064751,17.2392254840725,29.4421906693712,0,2.02839756592292,29736,910,1353,1758,2096,2362,2550,2788,2915,3227,3552,3934,4104,4260,4346,4401,2078.1536,0.472200318109521
"7446",2015,"Siskiyou","96134",0,0,0,0,0,0,NA,37170,2357,40.4,442,117,12,34570,328,276,61.5613067458634,36.3173525668222,0.636402206194315,0,48.1544336020365,14.5523971149767,26.2820512820513,22.1153846153846,18.7526516758591,0,0,29736,169,228,291,367,468,525,573,620,715,785,836,863,878,902,914,362.9872,0.397141356673961
"7447",2015,"Solano","94510",0,0,0,0,113,0,0,66828,27723,43.2,1487,495,1241,88871,554,6688,60.870035710421,15.687335425459,12.3723983695848,5.44674097319915,48.4399235291996,1.74584280200555,3.62850406078072,43.8040345821326,5.36377736897161,0,40.7603794683115,53462.4,740,1006,1271,1571,1859,2359,2665,2956,3749,4730,5989,7220,8233,9620,10861,3230.56832,0.297446673418654
"7448",2015,"Solano","94512",0,0,0,0,0,0,NA,66828,207,40.2,0,0,0,NA,0,54,28.9855072463768,8.21256038647343,0,0,7.2463768115942,0,0,64.2857142857143,0,0,0,53462.4,0,0,0,0,0,0,0,0,0,54,54,54,69,69,69,0,0
"7449",2015,"Solano","94533",0,0,0,0,405,0,0,66828,71487,33.4,12104,1290,684,56790,6931,6511,27.998097556199,35.2679508162323,13.4667841705485,15.7063522038972,49.0788534978388,10.7236280722369,18.7582884516496,17.621586511137,16.9317498286402,0,56.6536573083218,53462.4,2360,3313,4562,5757,6917,7892,8846,9769,11667,13708,17036,19101,20445,21640,22324,10426.16352,0.467038322881204
"7450",2015,"Solano","94534",0,0,0,0,288,0,0,66828,37253,41.1,1716,339,1454,91893,835,7941,43.9212949292674,17.711325262395,22.1002335382385,10.3186320564787,48.9490779266099,2.33538238531125,4.135710747895,39.3313521545319,4.60634042895874,0,77.3092099965103,53462.4,658,915,1160,1309,1545,1914,2334,2796,3457,5078,6827,8679,9980,11344,12798,3024.86464,0.236354480387561
"7451",2015,"Solano","94535",0,0,0,0,0,0,NA,66828,4254,22.6,302,33,0,54397,41,475,62.2708039492243,12.9055007052186,7.05218617771509,11.0014104372355,51.7865538316878,0.869769628584861,2.26644555002764,26.2576008844666,7.09920075223319,0,0,53462.4,56,65,117,149,225,295,378,439,595,739,888,995,1027,1054,1054,493.01344,0.467754686907021
"7452",2015,"Solano","94571",0,0,0,0,201,0,0,66828,8418,59.2,939,129,58,60579,342,867,68.9950106913756,12.9959610358755,9.83606557377049,6.46234259919221,49.0615348063673,3.93205036825849,9.35192780968007,23.7079573420837,11.1546685673557,0,238.774055595153,53462.4,359,592,727,890,1290,1385,1591,1762,1942,2513,2951,3414,3680,3870,3928,1824.3232,0.464440733197556
"7453",2015,"Solano","94585",0,0,0,0,171,0,0,66828,29260,33.3,4237,423,331,65563,1803,3047,26.2884483937116,24.9248120300752,19.9521531100478,21.4832535885167,49.9658236500342,4.08065618591934,11.1104264234656,18.7761893024402,14.4805194805195,0,58.4415584415584,53462.4,825,1072,1360,1711,2223,2640,2968,3411,4051,4981,6291,7364,7996,8541,8872,3632.5936,0.409444724977457
"7454",2015,"Solano","94589",0,0,0,0,82,0,0,66828,31289,37.5,5611,525,177,55322,2253,2938,17.2169132922113,31.7108248905366,24.2161782095944,24.0851417431046,47.2146760842469,11.422544664259,13.4435228832269,17.5308789307238,17.9328198408386,0,26.2072932979641,53462.4,1088,1421,1940,2466,2987,3358,3911,4271,5074,5998,7528,8442,9037,9375,9552,4549.03072,0.476238559463987
"7455",2015,"Solano","94590",0,0,0,0,72,0,0,66828,35543,36.8,9963,1474,172,39497,3019,4084,29.932757504994,31.2185240413021,12.1402245167825,22.4207298202178,48.6396758855471,8.92440142925471,15.4677733374321,20.9242750281791,28.0308358889233,0,20.2571533072616,53462.4,2766,3915,4951,5633,6388,7078,7879,8495,9412,10531,12140,12940,13376,13864,14036,8812.50208,0.627849962952408
"7456",2015,"Solano","94591",0,0,0,0,253,0,0,66828,54126,40.4,6528,919,1200,71337,2417,8896,27.1237482910246,16.9123896094298,30.9481580016997,18.0763403909397,49.0503639655618,3.3957802165318,7.9924605667802,29.4170166330478,12.0607471455493,0,46.7427853526956,53462.4,1688,2222,2860,3408,4022,4754,5442,6082,7607,9492,12207,14268,15554,17091,18291,6610.016,0.361380788365863
"7457",2015,"Solano","94592",0,0,0,0,0,0,NA,66828,776,34.9,92,18,34,108478,12,289,42.3969072164948,14.5618556701031,19.5876288659794,10.9536082474227,42.6546391752577,1.15979381443299,2.33009708737864,56.1165048543689,11.8556701030928,0,0,53462.4,18,18,26,26,26,26,29,29,40,57,119,174,188,222,256,32.80864,0.12815875
"7458",2015,"Solano","95620",0,0,0,0,181,0,0,66828,21267,34.2,2901,189,369,71099,2440,2388,49.6026708045328,41.251704518738,2.44980486199276,2.0219118822589,50.5807119010674,14.3790849673203,22.3157124565575,21.8401316992866,13.6408520242629,0,85.1083838811304,53462.4,349,678,1059,1382,1604,1855,2246,2371,2792,3468,4546,5455,5788,6187,6556,2516.76704,0.383887589993899
"7459",2015,"Solano","95625",0,0,0,0,1,0,0,66828,180,30.2,22,0,0,NA,8,0,100,0,0,0,44.4444444444444,0,9.09090909090909,0,12.2222222222222,0,55.5555555555556,53462.4,19,27,27,27,27,27,27,27,27,27,56,56,56,56,56,27,0.482142857142857
"7460",2015,"Solano","95687",0,0,0,0,476,0,0,66828,66350,38.1,5279,781,1106,73488,4210,7495,53.2207987942728,21.2238131122833,7.09269027882442,11.2102486812359,53.4318010550113,3.19969856819894,11.329691326462,20.170079926801,7.95629238884702,0,71.7407686510927,53462.4,1571,2325,2983,3684,4311,5017,6012,6777,8867,11151,14954,17242,18851,20596,21702,7500.6416,0.345619832273523
"7461",2015,"Solano","95688",0,0,0,0,362,0,0,66828,36385,38,4409,478,1238,81800,2054,5303,60.1044386422977,24.9333516559022,4.78493884842655,5.74687371169438,50.3614126700563,5.48028033530301,10.4380526476268,26.948876918386,12.117630891851,0,99.4915487151299,53462.4,939,1442,1705,2187,2627,3040,3517,3835,4716,6016,7770,9288,10265,11541,12779,4140.03744,0.323971941466468
"7462",2015,"Sonoma","94922",0,0,0,0,0,0,NA,64240,458,30.7,181,91,0,28542,93,0,49.5633187772926,50.4366812227074,0,0,42.5764192139738,13.7554585152838,35.7692307692308,0,39.5196506550218,0,0,51392,91,106,106,136,136,136,167,167,196,196,196,196,196,237,237,171.0368,0.721674261603376
"7463",2015,"Sonoma","94923",0,0,0,0,8,0,0,64240,781,60,75,0,74,81852,26,165,96.5428937259923,3.45710627400768,0,0,43.4058898847631,0,7.32394366197183,46.4788732394366,9.60307298335467,0,102.432778489117,51392,34,42,70,70,104,104,113,113,167,205,251,269,339,376,450,120.5168,0.267815111111111
"7464",2015,"Sonoma","94928",0,0,0,0,134,0,0,64240,43028,32.5,6340,889,266,58320,2484,5527,63.4935390908246,23.8402900436925,6.29357627591336,2.31941991261504,45.8190015803663,6.27033559542623,11.2362600081422,25.0011308635274,14.734591428837,0,31.142511852747,51392,1793,2644,3326,3905,4618,5337,5874,6593,8223,10161,12312,14035,14757,15680,15946,6819.896,0.42768694343409
"7465",2015,"Sonoma","94931",1,2.475,10593.34,10593.34,18,2.475,0.0555555555555556,64240,8442,35.8,986,120,183,62415,457,1595,70.8836768538261,14.7358445865909,3.7194977493485,3.66027007818053,47.0267709073679,3.66027007818053,10.3651621682921,36.1760036289408,11.6796967543236,1.18455342335939,21.3219616204691,51392,191,322,497,660,818,964,1061,1195,1540,1791,2349,2614,2806,3011,3194,1243.024,0.389174702567314
"7466",2015,"Sonoma","94951",0,0,0,0,27,0,0,64240,4152,45.9,392,0,177,88854,20,1059,76.7822736030829,15.3660886319846,0.602119460500963,2.40847784200385,47.471098265896,0.746628131021195,0.878348704435661,46.5085638998682,9.44123314065511,0,65.0289017341041,51392,37,104,146,183,229,301,328,441,593,741,831,1025,1172,1379,1556,462.1584,0.297016966580977
"7467",2015,"Sonoma","94952",0,0,0,0,112,0,0,64240,35011,42.9,3459,551,1250,75379,2005,7998,71.7288852075062,20.7049213104453,2.93622004512867,1.05109822627174,47.3679700665505,6.95495701351004,9.95679594775786,39.717932164672,9.87975207791837,0,31.9899460169661,51392,1046,1496,1982,2516,2802,3294,3809,4322,5270,6554,8532,9731,10700,11926,13176,4453.9616,0.338035944140862
"7468",2015,"Sonoma","94954",0,0,0,0,113,0,0,64240,37273,40.3,3106,499,911,82946,2208,6731,68.1351112065034,20.9722855686422,6.07678480401363,0.904139725806884,49.3574437260215,5.93190781530867,11.2446526787533,34.2788755347321,8.33310975773348,0,30.3168513401121,51392,663,1275,1847,2459,2772,3305,3639,4126,4944,6077,8093,9817,11006,12382,13293,4239.8656,0.318954758143384
"7469",2015,"Sonoma","95401",0,0,0,0,83,0,0,64240,38048,36.7,5840,685,605,53163,3858,4180,53.6611648444071,38.4488015138772,3.30109335576114,1.05130361648444,47.9315601345669,13.0834735071489,18.4152744630072,19.9522673031026,15.3490328006728,0,21.8145500420521,51392,1126,1801,2528,3242,3982,4515,5188,5930,7330,8918,10534,11426,12207,12725,13330,6124.88,0.459480870217554
"7470",2015,"Sonoma","95403",0,0,0,0,129,0,0,64240,45596,38.2,4758,667,1068,61957,4318,6639,58.081849285025,28.5266251425564,4.32055443459953,3.18010351785244,51.0505307483113,9.56662865163611,17.1383210954554,26.3504663623735,10.4351258882358,0,28.2919554346873,51392,1433,2156,2996,3624,4372,5287,6099,6854,8261,10350,12613,14397,15224,16226,17294,7049.8544,0.407647415288539
"7471",2015,"Sonoma","95404",0,0,0,0,169,0,0,64240,41268,41.6,4720,816,1456,68528,2552,9099,67.2748861103034,21.9152854511971,3.47969370941165,1.83677425608219,50.2471648735097,6.84549772220607,11.1733800350263,39.838003502627,11.4374333624116,0,40.951827081516,51392,1505,2217,2792,3365,4045,4695,5348,6162,7267,8558,10765,12173,13262,14728,16184,6315.816,0.390250617894217
