"","pop","male_pop","white_pop","hisp_pop","med_age","black_pop","asian_pop","nonfluent_english_pop","pov","inc_under10","inc_10to15","inc_15to20","inc_20to25","inc_25to30","inc_30to35","inc_35to40","inc_40to45","inc_45to50","inc_50to60","inc_60to75","inc_75to100","inc_100to125","inc_125to150","inc_150to200","inc_over200","ed_LThighschool","ed_college","year","county","county_medianinc","whiteshare","hispshare","asianshare","blackshare","maleshare","nonfluentshare","LThighschoolshare","collegeshare","poverty_rate"
"329",714860,355719,242025,289329,33.7,49874,106511,74845,124587,13501,12791,11411,12935,10815,11122,9258,10109,8938,17672,22342,27356,20327,11439,12485,9206,75737,64815,2016,"San Joaquin",55045,33.8562795512408,40.4735192904904,14.8995607531545,6.97675069244328,49.7606524354419,10.4698822146994,21.1440105417146,18.0948419301165,17.4281677531265
"330",278680,141572,194201,61095,39,5516,10375,15230,37208,6453,4783,3924,4634,4206,4172,4142,4656,3997,8005,10602,14307,10486,6294,7134,6609,14120,44860,2016,"San Luis Obispo",64014,69.6860198076647,21.9229941151141,3.72290799483278,1.9793311324817,50.8009186163341,5.46504951916176,10.4267432672924,33.1263245729983,13.3515142816133
"331",754748,371545,305123,189305,39.5,18533,203926,62065,57490,8038,6152,6554,7781,6588,7672,7060,7868,7198,14298,21186,31737,26467,21441,28647,52323,43864,209430,2016,"San Mateo",98546,40.4271359447127,25.0818816346648,27.0190845156264,2.45552157806314,49.2276892419722,8.22327452341709,10.3213540306318,49.2796182435533,7.6171119366994
"332",439395,220159,201836,195021,33.7,8878,23342,62777,66880,7366,6489,6405,5360,6268,6898,6187,5703,5416,10180,13777,18621,13058,9128,10426,11769,45094,64653,2016,"Santa Barbara",65161,45.9349787776374,44.3839825214215,5.31230441857554,2.02050546774542,50.1050307809602,14.2871448241332,21.591986439769,30.9572603736725,15.2209287770685
"333",1885056,949223,625218,496591,36.8,48003,648047,131546,172213,22491,19179,16400,17579,16591,18359,16283,17367,16052,32065,47310,68990,66364,51033,75884,124632,123240,540202,2016,"Santa Clara",101173,33.1670783255245,26.3435675120527,34.3781298804916,2.54650259727032,50.3551618625654,6.97836032457391,11.6871552246534,51.2286970680641,9.13569676444626
"334",270931,134367,157652,89587,37,2374,12169,29934,39211,5572,3827,3662,4414,3457,3690,3653,3548,3330,6624,8775,11745,9114,5909,8164,9578,19607,52800,2016,"Santa Cruz",70088,58.1889853874234,33.0663526875847,4.49154950891555,0.876237861300479,49.5945462128734,11.0485695619918,14.1298472935869,38.0504889631962,14.4726886181352
"335",179228,87903,145094,16703,42.3,1759,5273,2051,30945,4686,5175,4190,4696,4164,4035,3918,3572,3220,5387,7422,7312,4645,2586,2784,1921,8091,18754,2016,"Shasta",45582,80.9549847122101,9.31941437721784,2.94206262414355,0.981431472760953,49.0453500569107,1.14435244493048,8.92406110406441,20.6849390613798,17.2657174102261
"336",2931,1449,2519,305,55.2,2,1,102,329,90,82,119,44,63,49,101,96,48,70,92,105,130,70,54,62,163,354,2016,"Sierra",43984,85.9433640395769,10.4060047765268,0.0341180484476288,0.0682360968952576,49.4370522006141,3.48004094165814,10.0803957946815,21.8923933209648,11.2248379392699
"337",43668,21713,33896,5100,47.9,709,695,1051,9524,1721,1491,1482,1606,1355,1071,1064,765,828,1722,1816,1988,691,604,508,333,2592,4531,2016,"Siskiyou",38524,77.6220573417606,11.6790327012916,1.59155445635248,1.62361454612073,49.7229092241458,2.40679673903087,11.8986412045538,20.7996694821888,21.810021068059
"338",429596,213518,169401,109287,37.5,60716,65444,26367,53265,6944,6317,5382,5574,5527,5857,5375,6067,5083,11099,14591,21298,15102,10772,11465,8862,27708,57681,2016,"Solano",69227,39.4326297265338,25.4394826767475,15.2338476149685,14.1332787083679,49.7020456428831,6.13762697976704,11.9953244729209,24.9712108749296,12.3988584623693
"339",497776,243919,320566,129634,41.2,7848,19421,44172,55095,7930,7725,7270,7932,7865,7674,8211,6978,7833,15154,19434,25349,18623,12344,14650,14071,36714,84181,2016,"Sonoma",66833,64.3996496416059,26.0426376522773,3.90155411269326,1.57661277361705,49.0017598277137,8.87387097811064,13.7365165953912,31.4962603779656,11.0682314936839
"340",530561,262151,234089,234995,33.8,14505,28764,62530,95739,10000,10641,9659,8661,9191,9608,8132,8500,7748,14707,17212,21031,13794,7980,7611,5853,56001,44372,2016,"Stanislaus",51591,44.1210341506443,44.2917967962214,5.42143127745914,2.73389864690394,49.4101526497424,11.7856382206759,20.9815440642024,16.6245794399526,18.0448619480135
"341",95406,47486,45750,28485,35.6,1861,14358,8089,16535,1846,2083,1882,1529,1655,1779,1573,1396,1399,2456,3553,3818,2820,1639,1528,1072,9066,8706,2016,"Sutter",52943,47.9529589334004,29.8566127916483,15.049367964279,1.95061107267887,49.7725509926,8.47850240026833,19.0967687576358,18.3384589459494,17.3311951030334
"342",63015,31379,44001,14959,40.6,394,883,3889,13363,1414,1766,1883,1826,1666,1609,1456,1044,1137,1810,2330,2557,1273,738,525,539,5522,4080,2016,"Tehama",40687,69.8262318495596,23.7387923510275,1.40125366976117,0.625247956835674,49.7960802983417,6.17154645719273,17.504596462309,12.9334939453496,21.2060620487186
"343",13180,6752,10936,950,50.6,144,205,254,2607,566,485,502,623,186,361,172,276,241,355,499,559,342,103,87,111,576,1289,2016,"Trinity",35270,82.9742033383915,7.20789074355084,1.55538694992413,1.09256449165402,51.2291350531108,1.92716236722307,8.22152440765059,18.3985155580931,19.7799696509863
"344",455769,227963,137157,287144,30.4,7261,16004,97248,127130,10404,9533,10189,9260,7985,8142,7492,6552,6647,10452,12521,13263,8505,5113,4569,3526,66839,30320,2016,"Tulare",42789,30.0935342245743,63.0020909715228,3.51142793827575,1.59313160833668,50.0172236374128,21.3371247276581,31.000384959672,14.0626231986902,27.893516233004
"345",53864,28134,43743,6233,48.2,1023,706,661,7176,1345,1422,1275,1038,1624,1350,1084,813,891,2209,2224,2586,1600,715,947,960,2866,5000,2016,"Tuolumne",50731,81.2100846576563,11.5717362245656,1.31070845091341,1.89922768453884,52.2315461161444,1.22716471112431,10.2116439820423,17.815150003563,13.3224417050349
"346",843110,417442,393301,353232,37.3,14847,59749,104115,88486,8831,8532,8706,9603,9243,10230,9106,9924,9194,18666,26670,37145,29687,20187,25008,28606,72742,142489,2016,"Ventura",78593,46.6488358577173,41.8963124621935,7.08673838526408,1.76098018052211,49.5121633001625,12.3489224419115,16.5061629785612,32.3327191533393,10.4951904259231
"347",209671,102268,100824,65448,30.9,5161,29092,16777,38898,5722,4143,4063,3021,3119,2944,3120,2909,2901,5364,6741,7827,6369,4112,5032,5157,12984,40721,2016,"Yolo",57663,48.0867645024825,31.2146171859723,13.8750709444797,2.46147535901484,48.7754625103138,8.0015834330928,13.1874828605381,41.3591720243355,18.5519218203757
"348",73897,37471,42150,19903,32.2,2260,5125,4502,15080,1440,1704,1572,1785,1512,1470,1296,1131,1277,2286,2867,3072,1861,899,1062,421,6632,5264,2016,"Yuba",48739,57.0388513742101,26.9334343748731,6.9353289037444,3.05831089218777,50.7070652394549,6.09226355603069,17.7992485238862,14.1277509393451,20.4067824133591
"349",1629615,799649,524881,367041,37.3,180446,471335,107952,181194,26579,22835,17778,19344,17054,18334,17421,16722,17061,33265,46396,67750,57958,44877,62364,83332,104052,434864,2017,"Alameda",85743,32.2088959662252,22.523172651209,28.9230891959144,11.0729221319146,49.0698109676212,6.6243867416537,11.1829038664913,46.7366538557438,11.1188225439751
"350",1203,664,777,117,44.9,18,8,5,235,10,25,12,14,12,7,18,10,5,16,63,21,42,19,4,26,35,88,2017,"Alpine",63438,64.5885286783042,9.72568578553616,0.665004156275977,1.49625935162095,55.1953449709061,0.415627597672485,7.29166666666667,18.3333333333333,19.5344970906068
"351",37306,20005,29571,4943,50.6,796,582,820,3564,606,627,780,845,730,792,557,465,655,932,1904,1980,1335,757,516,704,2132,4089,2017,"Amador",60636,79.2660698011044,13.2498793759717,1.56007076609661,2.13370503404278,53.6240819171179,2.19803784913955,10.996492675882,21.0903651743346,9.55342304186994
"352",225207,111587,164184,35445,36.9,3372,10174,6789,44977,6902,6692,5984,4903,4363,4768,4138,3982,3995,6574,8293,9117,5873,3723,3611,3249,11297,27997,2017,"Butte",46516,72.9035953589364,15.7388535880323,4.51762156593712,1.49728916063888,49.5486374757445,3.0145599381902,10.5610036552646,26.1730033935065,19.9714040860186
"353",45057,22292,36932,5166,51.6,261,527,551,5676,868,991,1000,940,1067,804,721,1044,639,1432,1319,2399,1563,979,1234,812,2247,3930,2017,"Calaveras",54800,81.9672858823268,11.4654770623876,1.16962958030939,0.57926626273387,49.4751093059902,1.22289544354928,9.91396426207809,17.3395102581072,12.5973766562354
"354",21479,11157,7800,12539,34.7,198,328,4007,2979,287,398,260,431,340,387,314,342,396,546,918,1064,443,248,426,247,3398,1461,2017,"Colusa",56481,36.3145397830439,58.3779505563574,1.52707295497928,0.921830625261884,51.9437590204386,18.6554308859817,31.9450973018708,13.7350756792329,13.8693607709856
"355",1123678,548675,504818,284003,39.2,96345,180072,83084,108630,14949,11889,11451,12253,11910,12219,11878,12282,11954,23485,33397,48492,41620,31060,40972,59786,65348,248029,2017,"Contra Costa",88456,44.9255035695279,25.2744113527185,16.0252314275086,8.57407549137742,48.8284900122633,7.39393313742905,10.8306635662564,41.1078939474046,9.66736022241247
"356",27442,15008,17233,5281,38.7,493,776,725,5571,1116,846,807,442,561,567,399,363,279,946,870,1155,618,250,259,205,2882,1895,2017,"Del Norte",41287,62.7979010276219,19.2442241819109,2.82778223161577,1.79651628890023,54.6898914073318,2.64193571897092,19.1278954005442,12.5771553726687,20.3009984694993
"357",185015,92304,145153,23279,45.5,1789,7864,4000,17996,2762,2711,2775,2889,2517,2559,2955,2172,1989,4705,6052,8314,7307,4887,6085,7405,6807,33367,2017,"El Dorado",74885,78.4547198875767,12.5822230629949,4.25046617841797,0.966948625787098,49.8900089181958,2.16198686592979,6.96054972697712,34.1196801439761,9.72677890981812
"358",971616,484667,293677,509442,31.8,47715,97966,128827,243040,23007,20985,17877,18396,16906,17331,13195,14244,11931,23197,28641,33995,21894,13221,14789,12215,117107,95023,2017,"Fresno",48730,30.2256241148767,52.4324424463986,10.0827899087705,4.91089072226065,49.8825667753516,13.2590447254883,24.5187103636131,19.894979931871,25.0139972993446
"359",27935,14213,14663,11407,36.8,220,729,4089,5404,908,848,742,592,470,419,358,506,524,989,983,999,676,457,312,153,3799,1737,2017,"Glenn",46260,52.4897082512976,40.8340791122248,2.60962949704672,0.787542509396814,50.8788258457133,14.6375514587435,27.617039837162,12.6272172143065,19.344907821729
"360",135490,67508,101460,14986,37.7,1609,3926,2703,27481,3997,4289,3434,3633,3459,3134,2839,2869,2353,4815,5111,6053,2910,1969,1495,1606,6551,19998,2017,"Humboldt",43718,74.8837552586907,11.0605948778508,2.89763082146284,1.18754151597904,49.8250793416488,1.99498117942284,9.41127456614182,28.7294563843236,20.2826776883903
"361",179957,91963,20372,150108,32.2,4785,2584,53759,40376,3781,4339,2977,2762,2287,2646,1876,2015,1563,2926,4528,5065,3416,1944,1849,1224,22103,13370,2017,"Imperial",44779,11.320482115172,83.4132598342938,1.43589857577088,2.65896853137138,51.1027634379324,29.8732474980134,25.491892141259,15.4199248033585,22.4364709347233
"362",18195,9172,11557,3894,45.6,174,272,734,1806,209,553,503,382,625,448,363,548,313,555,975,975,674,386,258,259,1027,2241,2017,"Inyo",51500,63.5174498488596,21.401483924155,1.49491618576532,0.956306677658697,50.4094531464688,4.03407529541083,11.0775536619566,24.1721497141624,9.92580379225062
"363",878744,450393,310638,458907,31.3,48078,41263,128340,191123,17815,16030,14808,16602,14480,14385,13626,12193,10640,19709,26874,30218,22873,11187,13647,9906,112788,67417,2017,"Kern",50826,35.3502271423759,52.2230592755114,4.69567928771064,5.47121801116139,51.2541764154293,14.6049361361216,25.8061268615908,15.4251485497381,21.7495652886392
"364",150183,82982,49728,80715,31.5,9597,5694,23177,28013,2410,2643,2186,2335,2379,2342,2437,2271,2286,2898,4463,5731,3384,1641,1678,1265,20330,9908,2017,"Kings",49742,33.1116038433112,53.7444317932123,3.79137452308184,6.39020395117956,55.2539235466065,15.4325056764081,26.1734943481731,12.7558771274815,18.6525771891626
"365",64095,31788,45957,12445,45.8,1493,953,3508,14398,2588,2186,2129,1735,1768,1581,1071,1018,1079,1954,2401,3038,1525,962,720,572,5225,4458,2017,"Lake",40446,71.70138076293,19.4164911459552,1.48685544894298,2.32935486387394,49.5951322256026,5.4731258288478,15.9177456207159,13.5811119573496,22.4635306966222
"366",31470,20786,20812,5829,36.2,2748,463,1613,3155,609,631,440,570,452,390,346,450,388,889,1134,1183,783,382,564,230,3506,1882,2017,"Lassen",54083,66.1328249126152,18.5224022878932,1.47124245312997,8.73212583412774,66.0502065459168,5.12551636479187,19.0326258075023,10.2166006188589,10.0254210359072
"367",10105722,4979641,2676982,4893579,36,828981,1460508,1565418,1688505,201863,178737,156089,162639,144700,149564,135954,138917,120529,233537,306351,387502,287785,189618,224078,277335,1130385,1776587,2017,"Los Angeles",61015,26.4897649074455,48.4238434423587,14.4522875258195,8.20308534115623,49.2754599819785,15.4904122634682,20.4156068765965,32.0865030711411,16.7084053964675
"368",154440,74583,54145,87852,33.7,4938,3303,26034,32244,3279,2649,2176,2697,2523,2564,2618,2464,1851,3433,4497,4887,3758,2128,1658,1276,22049,9927,2017,"Madera",48210,35.0589225589226,56.8842268842269,2.13869463869464,3.1973581973582,48.2925407925408,16.8570318570319,29.0481522956327,13.0781898425664,20.8780108780109
"369",260814,127423,186382,41391,46.1,5759,14912,15133,20515,3297,3109,2885,3455,2743,3017,2905,2817,2503,5460,6964,11060,10220,7702,10991,25718,10122,80032,2017,"Marin",104703,71.4616546657771,15.8699302951529,5.71748449086322,2.20808698919537,48.8558896378262,5.80221920602422,7.3300021724962,57.9564052429575,7.86575873994494
"370",17658,8863,14309,1870,51.1,215,168,242,2629,648,387,436,450,375,278,341,347,383,671,799,922,557,405,260,175,849,2223,2017,"Mariposa",51385,81.0340921961717,10.5901008041681,0.951410125722052,1.21757843470382,50.1925472873485,1.37048363348058,9.37293000662398,24.5418414661073,14.8884358364481
"371",87497,43668,57682,21402,42.4,620,1509,6974,16448,2494,2758,2209,1991,1824,2220,1632,1433,1535,2497,3651,3795,2273,1553,1211,1106,6278,9069,2017,"Mendocino",46528,65.9245459844337,24.4602672091615,1.72463055876201,0.708595723281941,49.9079968456061,7.97055899059396,14.1230990731576,20.4017816971115,18.7983588008732
"372",267390,135045,77092,155650,30.8,8621,20224,47785,60861,5546,5389,4745,4934,4327,4585,4711,4420,3675,6387,8248,8507,4929,2925,3415,2518,38790,17537,2017,"Merced",46338,28.8312951120087,58.2108530610718,7.56348404951569,3.22412954859942,50.5048805116122,17.8709001832529,30.3162929558972,13.7060280888778,22.7611354201728
"373",9017,4659,7035,1317,47.8,65,105,456,1584,397,180,262,244,349,186,221,193,210,263,379,380,131,156,61,26,784,531,2017,"Modoc",39296,78.0192968836642,14.6057447044472,1.16446711766663,0.720860596650771,51.6690695353222,5.05711433958079,16.903837861147,11.4489003880983,17.566818232228
"374",14058,7433,9288,3815,38.3,74,280,1067,1378,98,137,100,193,164,274,275,253,281,650,528,780,418,372,209,167,1202,2512,2017,"Mono",60595,66.0691421254802,27.1375729122208,1.99174847062171,0.526390667235738,52.8738085076113,7.58998435054773,15.4677647664393,32.3253120576502,9.80224783041685
"375",433168,221016,132600,250913,33.9,11278,24867,102121,60933,5491,4360,4446,5931,5457,5801,5648,5968,5519,10691,13222,17177,11236,7848,8253,8891,66266,47481,2017,"Monterey",63249,30.6116795331142,57.9251006537879,5.74072877036161,2.60360876149669,51.023159605511,23.5753795294205,30.1462593544572,21.6004367308873,14.0668285745946
"376",141005,70311,75010,47547,40.8,2998,11150,17036,11285,1581,1880,1236,1946,1748,1561,1844,1910,1709,3169,4742,6375,5118,3648,4705,5872,12153,24526,2017,"Napa",79637,53.1966951526542,33.7200808481969,7.90752100989327,2.12616573880359,49.8641892131485,12.0818410694656,16.5565440104628,33.4128032914186,8.00326229566327
"377",98838,48732,84389,9109,49.8,582,1123,1528,11861,1939,1956,1583,2109,2086,1741,1637,2086,1822,3040,4083,4863,3964,2300,2614,2563,3559,17591,2017,"Nevada",60610,85.3811287156762,9.21609097715454,1.13620267508448,0.588842348084745,49.3049232076732,1.54596410287541,6.99406516527139,34.5694297056165,12.0004451729092
"378",3155816,1558245,1306398,1079172,37.5,53262,621178,329091,378459,44811,31551,30976,36161,33662,35837,32642,34596,33411,67323,93470,132491,107071,77515,100361,133098,257031,678791,2017,"Orange",81851,41.3965199491986,34.1962902780137,19.6835937202929,1.68774098363149,49.3769281859272,10.428079457104,15.0688304538923,39.7951472492735,11.9924292164055
"379",374985,183021,276754,51131,41.6,5756,25999,7687,30473,5786,4874,4592,4355,4605,4753,4685,4497,4029,9046,13503,18278,15479,11748,14248,14086,9522,75657,2017,"Placer",80488,73.8040188274198,13.6354787524834,6.93334400042668,1.53499473312266,48.8075523020921,2.04994866461325,4.94500358333593,39.2904994858692,8.126458391669
"380",18724,9432,15640,1599,52.1,160,148,193,2439,428,690,433,632,338,472,375,384,364,667,849,1117,650,246,359,283,722,1889,2017,"Plumas",50266,83.5291604358043,8.53984191412091,0.790429395428327,0.854518265327921,50.373851741081,1.03076265755181,7.47721623860812,19.562966031483,13.0260628070925
"381",2355002,1171711,861271,1130033,35,148960,148213,271124,362215,40131,32340,32545,34402,33451,33678,31676,31777,27524,53607,73146,92303,67588,43197,46395,37964,223140,245749,2017,"Riverside",60807,36.5719859261266,47.9843753848192,6.29354030272586,6.3252600210106,49.7541403361866,11.5126866134296,18.853306003334,20.7635614278629,15.3806663433831
"382",1495400,730680,684141,340656,35.9,147425,229441,72120,246203,31242,28488,23554,24572,23936,24164,22765,23464,20869,41883,53304,67912,49791,30338,36326,29442,96849,242408,2017,"Sacramento",60239,45.74969907717,22.7802594623512,15.3431188979537,9.85856626989434,48.8618429851545,4.82278988899291,12.0839811046258,30.2455749838421,16.4640230038786
"383",58671,29208,20872,34561,35.4,442,1649,9048,5670,356,630,527,549,519,577,698,600,632,1136,1964,2523,2465,1176,1627,1461,5879,5496,2017,"San Benito",80760,35.5746450546267,58.9064444103561,2.81058785430622,0.75335344548414,49.7826865061103,15.4215881781459,19.2962877867857,18.0391899432173,9.66405890473999
"384",2121220,1055170,632557,1108996,32.9,178674,146650,238109,374810,37833,32481,29598,32255,29386,29636,27599,29372,25026,50706,66372,80147,57615,33236,36608,25772,217155,216511,2017,"San Bernardino",57156,29.8204335241041,52.2810458132584,6.91347432138109,8.42317157107702,49.7435438096944,11.2250968782116,19.9568247736471,19.897640342461,17.6695486559621
"385",3283665,1651147,1517153,1095458,35.4,164571,384154,288365,427031,56482,41917,40117,44131,43701,45158,42326,44568,39434,80491,106795,143133,113278,75532,90788,103888,221453,672375,2017,"San Diego",70588,46.2030383732811,33.3608330935098,11.698940056309,5.01180845183659,50.2836617011784,8.7818032594677,12.4985608083855,37.9480965421023,13.0047066311576
"386",864263,440633,353000,131949,38.3,45654,295347,34760,99096,20267,19987,11875,11951,9528,9881,8437,9095,8116,15351,24578,34819,33742,26156,38914,76075,49059,334768,2017,"San Francisco",96265,40.844048628716,15.2672276841656,34.1732782729331,5.28241981896714,50.9836704799349,4.02192388196648,8.84439957453713,60.3522688348447,11.4659542292103
"387",724153,360247,240170,295606,33.9,50433,109359,73416,121296,12972,12469,10615,12229,10487,10476,10120,9829,8079,17678,23123,27923,20102,13176,13516,11014,74820,65127,2017,"San Joaquin",57813,33.1656431720921,40.8209314882352,15.10164288486,6.9644122167553,49.7473600192225,10.138189029114,20.5369470162138,17.8763665908174,16.7500514394058
"388",280119,142182,194355,62174,39,5393,10276,14707,36420,6203,4644,3632,4178,4402,3812,4118,4352,3754,7800,10857,13937,11072,7173,7394,7716,13838,44430,2017,"San Luis Obispo",67175,69.3830122198066,22.1955668840743,3.66844091261214,1.92525319596314,50.7577136859692,5.25026863582977,10.239675598079,32.8767731480454,13.0016171698457
"389",763450,376145,304751,190045,39.6,18577,210816,60453,54981,7547,6168,6147,6965,6161,6915,6741,7224,6334,13327,19492,30263,26501,21619,31418,58974,42655,218817,2017,"San Mateo",105667,39.917610845504,24.8929202960246,27.6135961752571,2.43329622110158,49.2691073416727,7.91839675158819,9.93659032035632,50.9739745429471,7.20165040277687
"390",442996,221955,200723,198556,33.7,8307,23927,62623,65493,6900,5862,6222,5396,5403,6538,5902,6225,5776,10002,13524,18640,13158,9236,11399,13832,44221,67100,2017,"Santa Barbara",68023,45.3103414026312,44.8211722002005,5.40117743726806,1.87518623192986,50.1031612023585,14.1362450225284,21.0970001144994,32.0121369413381,14.7841064027666
"391",1911226,963317,622266,498253,37,48314,671511,128699,162525,21711,18023,15626,15862,15482,16283,16058,16121,15062,30823,45521,67153,63541,51912,80001,141272,119844,559593,2017,"Santa Clara",106761,32.5584729383129,26.0698106869622,35.1350912974185,2.52790617122203,50.4030920466758,6.73384518628357,11.1934903582657,52.266269901313,8.50370390524198
"392",273263,135654,157988,91096,37.3,2424,12547,29841,38605,5466,4132,3261,4096,3543,3319,3443,3654,3061,6517,8065,11867,9054,6430,8424,11204,19592,53836,2017,"Santa Cruz",73663,57.8153646853032,33.3363828985263,4.59154733718066,0.887057523338322,49.6422860028617,10.9202489908989,14.1211745542085,38.8029580083897,14.1274157130676
"393",178919,87753,143919,17218,41.8,2007,5310,1998,31967,4722,5103,4203,4429,4118,3889,4047,3330,3166,5200,7525,7683,4945,2567,3284,2275,7404,19798,2017,"Shasta",47258,80.4380753301773,9.6233491132859,2.96782342847881,1.12173665178097,49.0462164443128,1.11670644258016,8.19343772478283,21.90892491562,17.8667441691492
"394",2885,1488,2509,290,55,4,0,40,351,93,112,89,45,44,59,82,103,24,52,71,103,155,65,56,55,85,323,2017,"Sierra",44190,86.9670710571924,10.051993067591,0,0.138648180242634,51.57712305026,1.38648180242634,5.48387096774194,20.8387096774194,12.1663778162912
"395",43530,21706,33587,5218,47.9,675,687,934,8915,1637,1411,1248,1525,1256,1100,1175,805,872,1551,1917,2062,975,584,552,348,2404,4556,2017,"Siskiyou",40884,77.1582816448426,11.9871353089823,1.57822191592006,1.55065472088215,49.8644612910636,2.14564668045026,11.1456256664658,21.1229078770458,20.4801286469102
"396",434981,216074,169436,112098,37.7,61752,66432,27368,48623,6558,5792,4577,5539,5263,5746,5442,6054,5392,10567,14601,21277,16033,11319,12884,10308,28258,59146,2017,"Solano",72950,38.9525059715252,25.7707807927243,15.2723912078918,14.1964821451971,49.6743535924558,6.29176906577529,12.092708770188,25.3108979022415,11.1781893921803
"397",500943,245381,319805,132018,41.4,7848,19605,43396,52707,7537,7853,7099,6834,7054,7189,7619,6840,6574,14851,19271,26873,18935,12816,16379,16334,35892,86546,2017,"Sonoma",71769,63.8405966347469,26.3538965511046,3.91361891472683,1.56664530695109,48.9838165220394,8.66286184256492,13.3843468922003,32.2735341059948,10.5215563447338
"398",535684,264824,232230,240816,33.9,15121,29488,65217,91210,9312,10158,8960,8598,8184,9577,8257,8149,7705,14149,17402,21998,15081,8930,8409,6455,56402,45454,2017,"Stanislaus",54260,43.3520508359406,44.9548614481672,5.50473786784746,2.8227462459211,49.4366081495807,12.1745282666647,20.8709230985561,16.8197393447355,17.0268292500803
"399",95583,47613,45239,28910,35.7,1970,14565,8031,15805,1702,1864,1712,1621,1577,1917,1623,1409,1550,2378,3597,4011,2739,1768,1599,1121,9346,8521,2017,"Sutter",54347,47.3295460489836,30.245964240503,15.2380653463482,2.0610359582771,49.8132513103795,8.40212171620476,19.5478028068854,17.8222584760829,16.5353671678018
"400",63247,31452,43779,15316,41.1,379,907,4296,13009,1486,1686,1811,1993,1441,1583,1339,925,1035,1994,2132,2711,1462,720,708,686,5106,4169,2017,"Tehama",42512,69.2190933957342,24.2161683558113,1.43406011352317,0.5992379085174,49.7288408936392,6.79241703163786,16.2585575545295,13.2749562171629,20.5685645168941
"401",13037,6603,10796,937,51.4,104,161,295,2545,541,495,435,579,183,438,140,358,191,328,494,557,359,103,176,85,679,1098,2017,"Trinity",36563,82.8104625297231,7.18723632737593,1.23494669018946,0.797729539004372,50.6481552504411,2.26279051929125,10.0325059101655,16.2234042553191,19.5213622765974
"402",458809,229488,135372,291867,30.6,7177,16081,103159,122724,10230,9230,9667,9163,7380,7840,7911,6284,6438,10673,12613,13940,9217,5502,4897,4159,66165,30113,2017,"Tulare",44871,29.505088173946,63.6140529065472,3.5049443232369,1.56426748385494,50.0181992942597,22.4840837908585,30.3969311342858,13.8342444985529,26.7483854937458
"403",53899,28029,43565,6385,48.6,975,609,681,6875,1352,1351,1169,994,1374,1035,1064,930,938,1926,2156,2968,1873,1078,1009,1050,2655,5094,2017,"Tuolumne",54325,80.8271025436464,11.846230913375,1.12989109259912,1.80893894135327,52.0028200894265,1.26347427596059,9.49536854905046,18.2182325381782,12.7553386890295
"404",847834,419536,391128,358244,37.5,14805,60986,100584,85816,8483,8145,8504,9319,9363,9319,8212,9889,8876,18298,25922,37010,29999,21586,25670,31451,71067,144498,2017,"Ventura",81972,46.1326155827674,42.2540261419099,7.19315337672233,1.74621447122904,49.4832714894661,11.8636431188181,16.0371440176919,32.6077537572776,10.1217927094219
"405",212605,103617,101045,66787,30.9,5301,29138,16315,39686,5783,4146,3557,3296,2732,2648,2448,2893,2640,5487,6840,8104,6293,4309,5627,6042,12544,41489,2017,"Yolo",61621,47.5271042543684,31.413654429576,13.7052280049858,2.49335622398344,48.7368594341619,7.6738552715129,12.5748082802867,41.5908976993634,18.6665412384469
"406",74644,38081,42018,20479,32.4,2484,4823,4387,13598,1338,2004,1342,1668,1314,1245,1329,1082,1213,2316,2883,3243,2181,1049,1122,551,6649,5888,2017,"Yuba",51776,56.2911955415037,27.4355607952414,6.46133647714485,3.32779593805262,51.0168265366272,5.87723058785703,17.5458503760391,15.5376698772925,18.2171373452655
"407",1643700,807171,523391,369061,37.4,177135,486434,103511,170884,24255,21621,15842,17881,16424,17541,16042,15373,15907,32350,44380,66253,57461,47003,67134,97403,102048,453028,2018,"Alameda",92574,31.8422461519742,22.4530632110482,29.5938431587273,10.7766015696295,49.1069538236905,6.29743870535986,10.8505487050858,48.1695121782651,10.3963010281682
"408",1146,612,678,105,44.3,9,8,6,227,11,20,9,13,7,25,14,12,11,23,28,27,37,14,26,22,41,85,2018,"Alpine",64688,59.1623036649215,9.16230366492147,0.698080279232112,0.785340314136126,53.4031413612565,0.523560209424084,8.35030549898167,17.3116089613035,19.8080279232112
"409",37829,20302,29763,5132,50.5,790,499,840,3323,593,550,743,736,834,742,648,555,510,984,1776,1948,1286,869,591,725,2008,3790,2018,"Amador",61198,78.6777340135875,13.5663115599144,1.31909381691295,2.08834492056359,53.6678209839012,2.22051864971318,10.261651676206,19.3683565004088,8.78426603928203
"410",227075,112513,164390,36358,37.1,3477,10151,7272,44410,6590,6413,5995,4665,4495,4269,4294,3898,3960,6486,7867,9407,6554,4004,4115,3785,10826,27798,2018,"Butte",48443,72.3945832874601,16.0114499614665,4.47032918639216,1.53121215457448,49.5488274799075,3.20246614554663,10.0547036806568,25.8175367554866,19.5574149510074
"411",45235,22434,36905,5297,52.1,302,568,531,5242,753,792,888,793,888,912,763,938,774,1476,1442,2241,1397,1161,1375,824,2141,3687,2018,"Calaveras",58151,81.5850558196087,11.7099591024649,1.25566486127998,0.66762462694816,49.594340665414,1.17386979109097,9.56315883509023,16.4686439163838,11.5883718359677
